permno,ym,recom,recom_lag,lag_time
2.0,Oct 2017,37,22.0,1
2839.0,Oct 2017,29,22.0,1
2014.0,Oct 2017,1,22.0,1
2767.0,Oct 2017,1,22.0,1
2417.0,Oct 2017,1,21.0,1
2332.0,Oct 2017,28,20.0,1
2011.0,Oct 2018,7,6.0,1
2383.0,Oct 2018,8,4.0,1
2551.0,Oct 2018,2,3.0,1
2040.0,Oct 2018,5,3.0,1
2310.0,Oct 2018,0,3.0,1
711.0,Oct 2018,5,3.0,1
818.0,Oct 2018,2,2.0,1
1896.0,Oct 2018,8,2.0,1
2850.0,Oct 2018,4,2.0,1
2785.0,Oct 2018,4,2.0,1
2515.0,Oct 2018,1,2.0,1
2311.0,Oct 2018,1,2.0,1
2071.0,Oct 2018,4,2.0,1
2781.0,Oct 2018,1,2.0,1
2562.0,Oct 2018,5,2.0,1
883.0,Oct 2018,6,2.0,1
2337.0,Oct 2018,5,2.0,1
661.0,Oct 2018,0,2.0,1
2417.0,Oct 2018,2,1.0,1
2881.0,Oct 2018,1,1.0,1
506.0,Sep 2006,11,13.0,1
2.0,Sep 2006,-2,7.0,1
507.0,Sep 2006,0,7.0,1
511.0,Sep 2006,-2,5.0,1
34.0,Sep 2006,-8,5.0,1
541.0,Sep 2006,0,5.0,1
510.0,Sep 2006,0,5.0,1
514.0,Sep 2006,0,4.0,1
534.0,Sep 2006,0,2.0,1
429.0,Sep 2006,0,2.0,1
22.0,Sep 2006,12,2.0,1
503.0,Sep 2006,0,1.0,1
539.0,Sep 2006,0,1.0,1
501.0,Sep 2006,0,1.0,1
59.0,Sep 2006,0,1.0,1
420.0,Sep 2006,0,1.0,1
23.0,Sep 2006,0,1.0,1
422.0,Sep 2006,0,1.0,1
17.0,Sep 2006,1,1.0,1
600391.0,Sep 2006,0,0.0,1
532.0,Sep 2007,50,59.0,1
531.0,Sep 2007,55,55.0,1
151.0,Sep 2007,55,55.0,1
488.0,Sep 2007,48,48.0,1
572.0,Sep 2007,45,45.0,1
608.0,Sep 2007,45,45.0,1
546.0,Sep 2007,59,43.0,1
69.0,Sep 2007,0,23.0,1
554.0,Sep 2007,17,16.0,1
50.0,Sep 2007,0,13.0,1
502.0,Sep 2007,11,12.0,1
26.0,Sep 2007,0,11.0,1
511.0,Sep 2007,10,7.0,1
600.0,Sep 2007,7,7.0,1
1.0,Sep 2007,6,7.0,1
90.0,Sep 2007,6,6.0,1
34.0,Sep 2007,0,6.0,1
426.0,Sep 2007,13,6.0,1
570.0,Sep 2007,0,6.0,1
58.0,Sep 2007,5,6.0,1
50.0,Sep 2008,23,70.0,1
2.0,Sep 2008,5,45.0,1
68.0,Sep 2008,2,44.0,1
1.0,Sep 2008,24,33.0,1
584.0,Sep 2008,11,32.0,1
600.0,Sep 2008,1,30.0,1
507.0,Sep 2008,2,30.0,1
716.0,Sep 2008,1,27.0,1
729.0,Sep 2008,10,23.0,1
607.0,Sep 2008,6,22.0,1
58.0,Sep 2008,11,21.0,1
611.0,Sep 2008,3,21.0,1
551.0,Sep 2008,0,19.0,1
10.0,Sep 2008,0,18.0,1
559.0,Sep 2008,0,17.0,1
637.0,Sep 2008,0,17.0,1
617.0,Sep 2008,0,14.0,1
632.0,Sep 2008,0,14.0,1
510.0,Sep 2008,0,13.0,1
411.0,Sep 2008,7,11.0,1
2.0,Sep 2009,8,51.0,1
1.0,Sep 2009,13,37.0,1
507.0,Sep 2009,1,31.0,1
19.0,Sep 2009,1,30.0,1
680.0,Sep 2009,11,30.0,1
716.0,Sep 2009,20,29.0,1
630.0,Sep 2009,6,29.0,1
68.0,Sep 2009,0,28.0,1
510.0,Sep 2009,1,26.0,1
50.0,Sep 2009,3,26.0,1
632.0,Sep 2009,0,25.0,1
503.0,Sep 2009,6,24.0,1
158.0,Sep 2009,0,22.0,1
711.0,Sep 2009,0,21.0,1
665.0,Sep 2009,1,21.0,1
551.0,Sep 2009,7,21.0,1
502.0,Sep 2009,17,21.0,1
519.0,Sep 2009,1,21.0,1
534.0,Sep 2009,13,19.0,1
739.0,Sep 2009,1,19.0,1
426.0,Sep 2010,30,70.0,1
2328.0,Sep 2010,2,69.0,1
2311.0,Sep 2010,1,68.0,1
2348.0,Sep 2010,0,67.0,1
2310.0,Sep 2010,0,58.0,1
2383.0,Sep 2010,7,53.0,1
2297.0,Sep 2010,2,52.0,1
2402.0,Sep 2010,36,47.0,1
2325.0,Sep 2010,1,46.0,1
502.0,Sep 2010,29,44.0,1
2327.0,Sep 2010,12,43.0,1
2306.0,Sep 2010,1,38.0,1
2323.0,Sep 2010,0,38.0,1
2332.0,Sep 2010,12,35.0,1
2455.0,Sep 2010,37,35.0,1
429.0,Sep 2010,30,33.0,1
50.0,Sep 2010,12,33.0,1
2415.0,Sep 2010,11,33.0,1
2314.0,Sep 2010,27,31.0,1
516.0,Sep 2010,0,31.0,1
2310.0,Sep 2011,6,80.0,1
2333.0,Sep 2011,17,76.0,1
2311.0,Sep 2011,12,70.0,1
1.0,Sep 2011,10,67.0,1
2328.0,Sep 2011,6,63.0,1
620.0,Sep 2011,12,62.0,1
502.0,Sep 2011,1,62.0,1
2297.0,Sep 2011,21,62.0,1
519.0,Sep 2011,11,60.0,1
2.0,Sep 2011,1,55.0,1
2324.0,Sep 2011,1,54.0,1
34.0,Sep 2011,1,54.0,1
2343.0,Sep 2011,6,51.0,1
19.0,Sep 2011,0,48.0,1
729.0,Sep 2011,4,47.0,1
2383.0,Sep 2011,45,45.0,1
50.0,Sep 2011,17,44.0,1
584.0,Sep 2011,8,44.0,1
600.0,Sep 2011,0,44.0,1
89.0,Sep 2011,0,42.0,1
2532.0,Sep 2012,129,89.0,1
2644.0,Sep 2012,45,87.0,1
796.0,Sep 2012,17,79.0,1
701.0,Sep 2012,122,76.0,1
2567.0,Sep 2012,112,75.0,1
2417.0,Sep 2012,11,69.0,1
2310.0,Sep 2012,17,61.0,1
2580.0,Sep 2012,128,61.0,1
2297.0,Sep 2012,20,59.0,1
23.0,Sep 2012,120,58.0,1
1.0,Sep 2012,21,58.0,1
2689.0,Sep 2012,120,56.0,1
2394.0,Sep 2012,29,53.0,1
921.0,Sep 2012,1,53.0,1
2314.0,Sep 2012,13,52.0,1
620.0,Sep 2012,18,52.0,1
513.0,Sep 2012,2,51.0,1
2332.0,Sep 2012,16,50.0,1
2663.0,Sep 2012,128,50.0,1
2324.0,Sep 2012,18,50.0,1
516.0,Sep 2013,63,104.0,1
2626.0,Sep 2013,16,92.0,1
2332.0,Sep 2013,28,90.0,1
2585.0,Sep 2013,76,85.0,1
19.0,Sep 2013,42,75.0,1
502.0,Sep 2013,140,72.0,1
2425.0,Sep 2013,32,69.0,1
89.0,Sep 2013,89,67.0,1
2310.0,Sep 2013,-1,64.0,1
2311.0,Sep 2013,48,64.0,1
2403.0,Sep 2013,34,62.0,1
2297.0,Sep 2013,0,62.0,1
430.0,Sep 2013,15,61.0,1
2590.0,Sep 2013,26,60.0,1
722.0,Sep 2013,16,60.0,1
2323.0,Sep 2013,23,58.0,1
2.0,Sep 2013,22,58.0,1
498.0,Sep 2013,48,58.0,1
2658.0,Sep 2013,32,56.0,1
429.0,Sep 2013,0,55.0,1
2.0,Sep 2014,110,141.0,1
981.0,Sep 2014,30,101.0,1
2332.0,Sep 2014,42,89.0,1
932.0,Sep 2014,50,89.0,1
89.0,Sep 2014,22,82.0,1
777.0,Sep 2014,30,82.0,1
708.0,Sep 2014,0,79.0,1
955.0,Sep 2014,0,74.0,1
529.0,Sep 2014,6,74.0,1
790.0,Sep 2014,10,74.0,1
888.0,Sep 2014,1,73.0,1
2717.0,Sep 2014,26,72.0,1
822.0,Sep 2014,22,71.0,1
635.0,Sep 2014,0,70.0,1
2575.0,Sep 2014,2,69.0,1
796.0,Sep 2014,0,68.0,1
697.0,Sep 2014,26,67.0,1
2444.0,Sep 2014,1,66.0,1
938.0,Sep 2014,0,65.0,1
789.0,Sep 2014,31,64.0,1
2532.0,Sep 2015,102,105.0,1
2726.0,Sep 2015,37,97.0,1
2.0,Sep 2015,16,87.0,1
2717.0,Sep 2015,47,85.0,1
2610.0,Sep 2015,0,71.0,1
552.0,Sep 2015,25,68.0,1
701.0,Sep 2015,49,64.0,1
2332.0,Sep 2015,11,60.0,1
2770.0,Sep 2015,21,60.0,1
2590.0,Sep 2015,1,53.0,1
2644.0,Sep 2015,27,52.0,1
2738.0,Sep 2015,46,50.0,1
2652.0,Sep 2015,0,43.0,1
498.0,Sep 2015,38,42.0,1
2366.0,Sep 2015,34,41.0,1
900.0,Sep 2015,22,40.0,1
911.0,Sep 2015,17,38.0,1
2587.0,Sep 2015,36,38.0,1
721.0,Sep 2015,27,34.0,1
2552.0,Sep 2015,30,33.0,1
2455.0,Sep 2016,5,110.0,1
2714.0,Sep 2016,5,105.0,1
2635.0,Sep 2016,5,101.0,1
517.0,Sep 2016,0,83.0,1
2619.0,Sep 2016,17,81.0,1
2657.0,Sep 2016,2,78.0,1
2332.0,Sep 2016,11,75.0,1
2437.0,Sep 2016,38,74.0,1
2676.0,Sep 2016,26,72.0,1
552.0,Sep 2016,1,72.0,1
2696.0,Sep 2016,15,69.0,1
428.0,Sep 2016,11,68.0,1
2663.0,Sep 2016,12,63.0,1
2498.0,Sep 2016,16,62.0,1
2717.0,Sep 2016,33,62.0,1
529.0,Sep 2016,10,62.0,1
30.0,Sep 2016,63,61.0,1
2532.0,Sep 2016,66,61.0,1
23.0,Sep 2016,32,56.0,1
886.0,Sep 2016,6,55.0,1
2664.0,Sep 2017,35,96.0,1
2383.0,Sep 2017,23,85.0,1
50.0,Sep 2017,11,81.0,1
2738.0,Sep 2017,2,71.0,1
2.0,Sep 2017,22,69.0,1
897.0,Sep 2017,0,67.0,1
426.0,Sep 2017,10,60.0,1
2872.0,Sep 2017,6,55.0,1
2819.0,Sep 2017,0,54.0,1
2562.0,Sep 2017,47,53.0,1
917.0,Sep 2017,2,52.0,1
883.0,Sep 2017,18,48.0,1
2532.0,Sep 2017,3,46.0,1
1.0,Sep 2017,12,46.0,1
788.0,Sep 2017,0,45.0,1
2575.0,Sep 2017,1,45.0,1
2001.0,Sep 2017,11,44.0,1
21.0,Sep 2017,2,44.0,1
2839.0,Sep 2017,22,43.0,1
2765.0,Sep 2017,2,43.0,1
2558.0,Sep 2018,0,12.0,1
2308.0,Sep 2018,1,8.0,1
1896.0,Sep 2018,2,8.0,1
620.0,Sep 2018,0,8.0,1
2567.0,Sep 2018,0,8.0,1
2100.0,Sep 2018,1,8.0,1
2337.0,Sep 2018,2,7.0,1
2324.0,Sep 2018,0,7.0,1
2108.0,Sep 2018,0,7.0,1
1.0,Sep 2018,0,7.0,1
850.0,Sep 2018,0,7.0,1
883.0,Sep 2018,2,7.0,1
2325.0,Sep 2018,1,6.0,1
938.0,Sep 2018,0,6.0,1
2348.0,Sep 2018,0,6.0,1
503.0,Sep 2018,0,6.0,1
62.0,Sep 2018,1,6.0,1
2105.0,Sep 2018,1,6.0,1
2033.0,Sep 2018,1,6.0,1
2383.0,Sep 2018,4,5.0,1
