permno,ym,recom,recom_lag,lag_time
2532.0,Sep 2016,183.0,163.0,3
2670.0,Sep 2016,155.0,161.0,3
2714.0,Sep 2016,140.0,160.0,3
2635.0,Sep 2016,106.0,152.0,3
517.0,Sep 2016,151.0,151.0,3
2321.0,Sep 2016,135.0,141.0,3
2663.0,Sep 2016,109.0,139.0,3
2437.0,Sep 2016,176.0,138.0,3
581.0,Sep 2016,170.0,137.0,3
2717.0,Sep 2016,143.0,136.0,3
30.0,Sep 2016,180.0,135.0,3
2629.0,Sep 2016,188.0,135.0,3
428.0,Sep 2016,127.0,127.0,3
2547.0,Sep 2016,168.0,126.0,3
886.0,Sep 2016,130.0,124.0,3
50.0,Sep 2017,197.0,254.0,3
2.0,Sep 2017,142.0,204.0,3
2383.0,Sep 2017,132.0,144.0,3
2664.0,Sep 2017,162.0,127.0,3
2532.0,Sep 2017,96.0,124.0,3
2332.0,Sep 2017,107.0,120.0,3
2738.0,Sep 2017,94.0,113.0,3
2538.0,Sep 2017,65.0,110.0,3
426.0,Sep 2017,107.0,108.0,3
2721.0,Sep 2017,83.0,108.0,3
897.0,Sep 2017,84.0,100.0,3
938.0,Sep 2017,70.0,95.0,3
502.0,Sep 2017,99.0,90.0,3
2325.0,Sep 2017,77.0,88.0,3
2646.0,Sep 2017,86.0,87.0,3
2839.0,Sep 2017,91.0,84.0,3
2644.0,Sep 2017,38.0,84.0,3
2765.0,Sep 2017,86.0,84.0,3
2705.0,Sep 2017,95.0,83.0,3
498.0,Sep 2017,49.0,81.0,3
950.0,Sep 2018,0.0,23.0,3
1896.0,Sep 2018,14.0,15.0,3
2785.0,Sep 2018,14.0,14.0,3
2558.0,Sep 2018,12.0,13.0,3
2383.0,Sep 2018,11.0,13.0,3
2108.0,Sep 2018,12.0,12.0,3
620.0,Sep 2018,12.0,12.0,3
2100.0,Sep 2018,10.0,11.0,3
2597.0,Sep 2018,10.0,11.0,3
2048.0,Sep 2018,10.0,11.0,3
2348.0,Sep 2018,7.0,10.0,3
2059.0,Sep 2018,3.0,10.0,3
2324.0,Sep 2018,10.0,10.0,3
2705.0,Sep 2018,8.0,10.0,3
503.0,Sep 2018,9.0,10.0,3
2308.0,Sep 2018,9.0,10.0,3
2567.0,Sep 2018,9.0,10.0,3
2444.0,Sep 2018,9.0,9.0,3
2325.0,Sep 2018,10.0,9.0,3
2657.0,Sep 2018,9.0,9.0,3
