Scode,Coname,ActlDt
2577,雷柏科技,2014/10/29
2577,雷柏科技,2015/4/29
2577,雷柏科技,2015/8/29
2577,雷柏科技,2015/10/31
2577,雷柏科技,2016/4/29
2577,雷柏科技,2016/7/30
2577,雷柏科技,2016/10/31
2577,雷柏科技,2017/3/18
2577,雷柏科技,2017/4/25
2577,雷柏科技,2017/7/29
2577,雷柏科技,2017/10/31
2577,雷柏科技,2018/4/28
2577,雷柏科技,2018/4/28
2577,雷柏科技,2018/8/14
2577,雷柏科技,2018/10/30
2577,雷柏科技,2019/4/20
2577,雷柏科技,2019/4/20
2578,闽发铝业,2011/8/22
2578,闽发铝业,2011/10/21
2578,闽发铝业,2012/4/21
2578,闽发铝业,2012/8/28
2578,闽发铝业,2012/10/26
2578,闽发铝业,2013/4/24
2578,闽发铝业,2013/8/28
2578,闽发铝业,2013/10/28
2578,闽发铝业,2014/3/29
2578,闽发铝业,2014/4/24
2578,闽发铝业,2014/8/26
2578,闽发铝业,2014/10/28
2578,闽发铝业,2015/3/31
2578,闽发铝业,2015/4/28
2578,闽发铝业,2015/8/25
2578,闽发铝业,2015/10/30
2578,闽发铝业,2016/3/29
2578,闽发铝业,2016/4/30
2578,闽发铝业,2016/8/23
2578,闽发铝业,2016/10/28
2578,闽发铝业,2017/3/9
2578,闽发铝业,2017/4/28
2578,闽发铝业,2017/8/18
2578,闽发铝业,2017/10/31
2578,闽发铝业,2018/4/4
2578,闽发铝业,2018/4/27
2578,闽发铝业,2018/8/28
2578,闽发铝业,2018/10/26
2578,闽发铝业,2019/4/2
2578,闽发铝业,2019/4/27
2579,中京电子,2011/8/12
2579,中京电子,2011/10/25
2579,中京电子,2012/3/30
2579,中京电子,2012/4/25
2579,中京电子,2012/8/22
2579,中京电子,2012/10/26
2579,中京电子,2013/3/30
2579,中京电子,2013/4/24
2579,中京电子,2013/8/24
2579,中京电子,2013/10/23
2579,中京电子,2014/3/5
2579,中京电子,2014/4/23
2579,中京电子,2014/8/28
2579,中京电子,2014/10/28
2579,中京电子,2015/4/24
2579,中京电子,2015/4/28
2579,中京电子,2015/8/25
2579,中京电子,2015/10/27
2579,中京电子,2016/4/22
2579,中京电子,2016/4/26
2579,中京电子,2016/8/20
2579,中京电子,2016/10/22
2579,中京电子,2017/4/15
2579,中京电子,2017/4/24
2579,中京电子,2017/8/26
2579,中京电子,2017/10/21
2579,中京电子,2018/4/18
2579,中京电子,2018/4/20
2579,中京电子,2018/8/15
2579,中京电子,2018/10/23
2579,中京电子,2019/4/18
2579,中京电子,2019/4/24
2580,圣阳股份,2011/8/9
2580,圣阳股份,2011/10/24
2580,圣阳股份,2012/3/28
2580,圣阳股份,2012/4/25
2580,圣阳股份,2012/8/22
2580,圣阳股份,2012/10/26
2580,圣阳股份,2013/3/28
2580,圣阳股份,2013/4/23
2580,圣阳股份,2013/7/16
2580,圣阳股份,2013/10/26
2580,圣阳股份,2014/4/2
2580,圣阳股份,2014/4/25
2580,圣阳股份,2014/8/15
2580,圣阳股份,2014/10/28
2580,圣阳股份,2015/3/31
2580,圣阳股份,2015/4/28
2580,圣阳股份,2015/7/31
2580,圣阳股份,2015/10/23
2580,圣阳股份,2016/3/31
2580,圣阳股份,2016/4/15
2580,圣阳股份,2016/8/26
2580,圣阳股份,2016/10/21
2580,圣阳股份,2017/2/28
2580,圣阳股份,2017/4/21
2580,圣阳股份,2017/8/23
2580,圣阳股份,2017/10/24
2580,圣阳股份,2018/4/20
2580,圣阳股份,2018/4/24
2580,圣阳股份,2018/8/27
2580,圣阳股份,2018/10/24
2580,圣阳股份,2019/4/27
2580,圣阳股份,2019/4/30
2581,未名医药,2011/8/10
2581,未名医药,2011/10/21
2581,未名医药,2012/2/27
2581,未名医药,2012/4/18
2581,未名医药,2012/8/17
2581,未名医药,2012/10/18
2581,未名医药,2013/3/19
2581,未名医药,2013/4/19
2581,未名医药,2013/8/22
2581,未名医药,2013/10/22
2581,未名医药,2014/3/18
2581,未名医药,2014/4/19
2581,未名医药,2014/8/18
2581,未名医药,2014/10/21
2581,未名医药,2015/4/18
2581,未名医药,2015/4/23
2581,未名医药,2015/8/20
2581,未名医药,2015/10/26
2581,未名医药,2016/4/18
2581,未名医药,2016/4/25
2581,未名医药,2016/8/12
2581,未名医药,2016/10/22
2581,未名医药,2017/4/28
2581,未名医药,2017/4/28
2581,未名医药,2017/8/31
2581,未名医药,2017/10/28
2581,未名医药,2018/4/28
2581,未名医药,2018/4/28
2581,未名医药,2018/8/22
2581,未名医药,2018/10/23
2581,未名医药,2019/4/25
2581,未名医药,2019/4/25
2582,好想你,2011/8/9
2582,好想你,2011/10/21
2582,好想你,2012/3/27
2582,好想你,2012/4/18
2582,好想你,2012/8/16
2582,好想你,2012/10/25
2582,好想你,2013/4/11
2582,好想你,2013/4/25
2582,好想你,2013/8/19
2582,好想你,2013/10/26
2582,好想你,2014/4/25
2582,好想你,2014/8/15
2582,好想你,2014/10/24
2582,好想你,2015/4/17
2582,好想你,2015/4/17
2582,好想你,2015/8/4
2582,好想你,2015/10/20
2582,好想你,2016/4/21
2582,好想你,2016/4/28
2582,好想你,2016/8/18
2582,好想你,2016/10/21
2582,好想你,2017/4/20
2582,好想你,2017/8/24
2582,好想你,2017/10/26
2582,好想你,2018/4/27
2582,好想你,2018/4/27
2582,好想你,2018/8/27
2582,好想你,2018/10/25
2582,好想你,2019/4/19
2582,好想你,2019/4/19
2583,海能达,2011/8/12
2583,海能达,2011/10/24
2583,海能达,2012/3/27
2583,海能达,2012/4/19
2583,海能达,2012/8/27
2583,海能达,2012/10/26
2583,海能达,2013/4/24
2583,海能达,2013/4/26
2583,海能达,2013/8/15
2583,海能达,2013/10/25
2583,海能达,2014/4/3
2583,海能达,2014/4/25
2583,海能达,2014/8/18
2583,海能达,2014/10/30
2583,海能达,2015/3/30
2583,海能达,2015/4/27
2583,海能达,2015/8/27
2583,海能达,2015/10/23
2583,海能达,2016/3/22
2583,海能达,2016/4/28
2583,海能达,2016/8/26
2583,海能达,2016/10/28
2583,海能达,2017/3/21
2583,海能达,2017/4/25
2583,海能达,2017/8/28
2583,海能达,2017/10/25
2583,海能达,2018/4/3
2583,海能达,2018/4/24
2583,海能达,2018/8/21
2583,海能达,2018/10/30
2583,海能达,2019/4/2
2583,海能达,2019/4/24
2584,西陇科学,2011/8/19
2584,西陇科学,2011/10/27
2584,西陇科学,2012/4/10
2584,西陇科学,2012/4/19
2584,西陇科学,2012/8/2
2584,西陇科学,2012/10/26
2584,西陇科学,2013/3/6
2584,西陇科学,2013/4/25
2584,西陇科学,2013/8/23
2584,西陇科学,2013/10/29
2584,西陇科学,2014/3/7
2584,西陇科学,2014/4/22
2584,西陇科学,2014/8/20
2584,西陇科学,2014/10/29
2584,西陇科学,2015/3/24
2584,西陇科学,2015/4/28
2584,西陇科学,2015/8/26
2584,西陇科学,2015/10/30
2584,西陇科学,2016/3/24
2584,西陇科学,2016/4/27
2584,西陇科学,2016/8/19
2584,西陇科学,2016/10/22
2584,西陇科学,2017/3/15
2584,西陇科学,2017/4/25
2584,西陇科学,2017/8/25
2584,西陇科学,2017/10/21
2584,西陇科学,2018/3/23
2584,西陇科学,2018/4/26
2584,西陇科学,2018/8/18
2584,西陇科学,2018/10/26
2584,西陇科学,2019/4/29
2584,西陇科学,2019/4/29
2585,双星新材,2011/8/9
2585,双星新材,2011/10/28
2585,双星新材,2012/3/26
2585,双星新材,2012/4/18
2585,双星新材,2012/8/28
2585,双星新材,2012/10/29
2585,双星新材,2013/3/28
2585,双星新材,2013/4/22
2585,双星新材,2013/8/28
2585,双星新材,2013/10/29
2585,双星新材,2014/2/28
2585,双星新材,2014/4/18
2585,双星新材,2014/8/28
2585,双星新材,2014/10/30
2585,双星新材,2015/4/28
2585,双星新材,2015/4/29
2585,双星新材,2015/8/26
2585,双星新材,2015/10/30
2585,双星新材,2016/2/26
2585,双星新材,2016/4/28
2585,双星新材,2016/8/24
2585,双星新材,2016/10/29
2585,双星新材,2017/4/27
2585,双星新材,2017/4/28
2585,双星新材,2017/8/29
2585,双星新材,2017/10/25
2585,双星新材,2018/4/24
2585,双星新材,2018/4/24
2585,双星新材,2018/8/8
2585,双星新材,2018/10/18
2585,双星新材,2019/3/18
2585,双星新材,2019/4/23
2586,ST围海,2011/8/26
2586,ST围海,2011/10/28
2586,ST围海,2012/3/30
2586,ST围海,2012/4/26
2586,ST围海,2012/8/28
2586,ST围海,2012/10/27
2586,ST围海,2013/4/10
2586,ST围海,2013/4/24
2586,ST围海,2013/8/20
2586,ST围海,2013/10/28
2586,ST围海,2014/4/22
2586,ST围海,2014/4/29
2586,ST围海,2014/8/26
2586,ST围海,2014/10/30
2586,ST围海,2015/4/21
2586,ST围海,2015/4/29
2586,ST围海,2015/8/25
2586,ST围海,2015/10/27
2586,ST围海,2016/3/29
2586,ST围海,2016/4/28
2586,ST围海,2016/8/25
2586,ST围海,2016/10/29
2586,ST围海,2017/4/21
2586,ST围海,2017/4/29
2586,ST围海,2017/8/29
2586,ST围海,2017/10/31
2586,ST围海,2018/3/27
2586,ST围海,2018/4/28
2586,ST围海,2018/8/31
2586,ST围海,2018/10/30
2586,ST围海,2019/4/30
2586,ST围海,2019/4/30
2587,奥拓电子,2011/8/17
2587,奥拓电子,2011/10/27
2587,奥拓电子,2012/4/9
2587,奥拓电子,2012/4/24
2587,奥拓电子,2012/8/7
2587,奥拓电子,2012/10/22
2587,奥拓电子,2013/4/12
2587,奥拓电子,2013/4/23
2587,奥拓电子,2013/8/9
2587,奥拓电子,2013/10/22
2587,奥拓电子,2014/4/8
2587,奥拓电子,2014/4/23
2587,奥拓电子,2014/8/8
2587,奥拓电子,2014/10/23
2587,奥拓电子,2015/4/10
2587,奥拓电子,2015/4/24
2587,奥拓电子,2015/8/7
2587,奥拓电子,2015/10/23
2587,奥拓电子,2016/4/1
2587,奥拓电子,2016/4/21
2587,奥拓电子,2016/8/9
2587,奥拓电子,2016/10/25
2587,奥拓电子,2017/4/1
2587,奥拓电子,2017/4/26
2587,奥拓电子,2017/8/8
2587,奥拓电子,2017/10/24
2587,奥拓电子,2018/4/4
2587,奥拓电子,2018/4/27
2587,奥拓电子,2018/8/7
2587,奥拓电子,2018/10/23
2587,奥拓电子,2019/4/2
2587,奥拓电子,2019/4/25
2588,史丹利,2011/8/1
2588,史丹利,2011/10/21
2588,史丹利,2012/3/27
2588,史丹利,2012/4/17
2588,史丹利,2012/7/31
2588,史丹利,2012/10/24
2588,史丹利,2013/3/22
2588,史丹利,2013/4/19
2588,史丹利,2013/7/27
2588,史丹利,2013/10/25
2588,史丹利,2014/3/25
2588,史丹利,2014/4/17
2588,史丹利,2014/7/29
2588,史丹利,2014/10/28
2588,史丹利,2015/3/31
2588,史丹利,2015/4/23
2588,史丹利,2015/8/26
2588,史丹利,2015/10/30
2588,史丹利,2016/4/12
2588,史丹利,2016/4/18
2588,史丹利,2016/8/2
2588,史丹利,2016/10/21
2588,史丹利,2017/4/27
2588,史丹利,2017/8/24
2588,史丹利,2017/10/25
2588,史丹利,2018/4/21
2588,史丹利,2018/4/21
2588,史丹利,2018/8/24
2588,史丹利,2018/10/26
2588,史丹利,2019/4/27
2588,史丹利,2019/4/27
2589,瑞康医药,2011/8/22
2589,瑞康医药,2011/10/24
2589,瑞康医药,2012/4/25
2589,瑞康医药,2012/8/1
2589,瑞康医药,2012/10/25
2589,瑞康医药,2013/3/20
2589,瑞康医药,2013/4/25
2589,瑞康医药,2013/7/29
2589,瑞康医药,2013/10/28
2589,瑞康医药,2014/4/24
2589,瑞康医药,2014/7/25
2589,瑞康医药,2014/10/22
2589,瑞康医药,2015/4/22
2589,瑞康医药,2015/8/29
2589,瑞康医药,2015/10/26
2589,瑞康医药,2016/4/20
2589,瑞康医药,2016/4/28
2589,瑞康医药,2016/8/30
2589,瑞康医药,2016/10/27
2589,瑞康医药,2017/3/31
2589,瑞康医药,2017/4/26
2589,瑞康医药,2017/8/28
2589,瑞康医药,2017/10/31
2589,瑞康医药,2018/4/26
2589,瑞康医药,2018/4/26
2589,瑞康医药,2018/8/24
2589,瑞康医药,2018/10/30
2589,瑞康医药,2019/4/30
2589,瑞康医药,2019/4/30
2590,万安科技,2011/8/22
2590,万安科技,2011/10/25
2590,万安科技,2012/4/24
2590,万安科技,2012/4/24
2590,万安科技,2012/8/29
2590,万安科技,2012/10/26
2590,万安科技,2013/4/24
2590,万安科技,2013/7/31
2590,万安科技,2013/10/25
2590,万安科技,2014/4/2
2590,万安科技,2014/4/25
2590,万安科技,2014/7/31
2590,万安科技,2014/10/27
2590,万安科技,2015/4/1
2590,万安科技,2015/4/24
2590,万安科技,2015/8/7
2590,万安科技,2015/10/30
2590,万安科技,2016/3/31
2590,万安科技,2016/4/29
2590,万安科技,2016/8/19
2590,万安科技,2016/10/22
2590,万安科技,2017/4/26
2590,万安科技,2017/8/24
2590,万安科技,2017/10/24
2590,万安科技,2018/4/13
2590,万安科技,2018/4/26
2590,万安科技,2018/8/24
2590,万安科技,2018/10/25
2590,万安科技,2019/4/25
2590,万安科技,2019/4/25
2591,恒大高新,2011/8/17
2591,恒大高新,2011/10/19
2591,恒大高新,2012/3/29
2591,恒大高新,2012/4/23
2591,恒大高新,2012/8/20
2591,恒大高新,2012/10/29
2591,恒大高新,2013/4/18
2591,恒大高新,2013/4/24
2591,恒大高新,2013/8/22
2591,恒大高新,2013/10/25
2591,恒大高新,2014/4/18
2591,恒大高新,2014/4/26
2591,恒大高新,2014/8/25
2591,恒大高新,2014/10/25
2591,恒大高新,2015/4/28
2591,恒大高新,2015/4/29
2591,恒大高新,2015/8/18
2591,恒大高新,2015/10/27
2591,恒大高新,2016/4/25
2591,恒大高新,2016/4/29
2591,恒大高新,2016/8/23
2591,恒大高新,2016/10/25
2591,恒大高新,2017/4/18
2591,恒大高新,2017/4/25
2591,恒大高新,2017/8/22
2591,恒大高新,2017/10/26
2591,恒大高新,2018/4/28
2591,恒大高新,2018/4/28
2591,恒大高新,2018/8/28
2591,恒大高新,2018/10/23
2591,恒大高新,2019/4/29
2591,恒大高新,2019/4/30
2592,八菱科技,2012/3/20
2592,八菱科技,2012/4/23
2592,八菱科技,2012/8/21
2592,八菱科技,2012/10/23
2592,八菱科技,2013/3/18
2592,八菱科技,2013/4/23
2592,八菱科技,2013/8/27
2592,八菱科技,2013/10/22
2592,八菱科技,2014/1/28
2592,八菱科技,2014/4/29
2592,八菱科技,2014/8/26
2592,八菱科技,2014/10/28
2592,八菱科技,2015/3/10
2592,八菱科技,2015/4/30
2592,八菱科技,2015/8/12
2592,八菱科技,2015/10/28
2592,八菱科技,2016/4/22
2592,八菱科技,2016/8/26
2592,八菱科技,2016/10/28
2592,八菱科技,2017/4/15
2592,八菱科技,2017/4/28
2592,八菱科技,2017/8/28
2592,八菱科技,2017/10/21
2592,八菱科技,2018/4/27
2592,八菱科技,2018/4/27
2592,八菱科技,2018/8/30
2592,八菱科技,2018/10/30
2592,八菱科技,2019/4/25
2592,八菱科技,2019/4/25
2593,日上集团,2011/8/26
2593,日上集团,2011/10/27
2593,日上集团,2012/4/20
2593,日上集团,2012/4/25
2593,日上集团,2012/8/21
2593,日上集团,2012/10/26
2593,日上集团,2013/4/16
2593,日上集团,2013/4/26
2593,日上集团,2013/8/24
2593,日上集团,2013/10/29
2593,日上集团,2014/4/22
2593,日上集团,2014/4/29
2593,日上集团,2014/8/29
2593,日上集团,2014/10/21
2593,日上集团,2015/2/10
2593,日上集团,2015/4/27
2593,日上集团,2015/8/22
2593,日上集团,2015/10/27
2593,日上集团,2016/4/12
2593,日上集团,2016/4/27
2593,日上集团,2016/8/23
2593,日上集团,2016/10/29
2593,日上集团,2017/4/18
2593,日上集团,2017/4/27
2593,日上集团,2017/8/22
2593,日上集团,2017/10/24
2593,日上集团,2018/4/3
2593,日上集团,2018/4/23
2593,日上集团,2018/8/21
2593,日上集团,2018/10/25
2593,日上集团,2019/3/12
2593,日上集团,2019/4/25
2594,比亚迪,2011/8/23
2594,比亚迪,2011/10/29
2594,比亚迪,2012/3/26
2594,比亚迪,2012/4/26
2594,比亚迪,2012/8/28
2594,比亚迪,2012/10/30
2594,比亚迪,2013/3/25
2594,比亚迪,2013/4/26
2594,比亚迪,2013/8/26
2594,比亚迪,2013/10/30
2594,比亚迪,2014/3/20
2594,比亚迪,2014/4/25
2594,比亚迪,2014/8/25
2594,比亚迪,2014/10/30
2594,比亚迪,2015/3/30
2594,比亚迪,2015/4/28
2594,比亚迪,2015/8/27
2594,比亚迪,2015/10/30
2594,比亚迪,2016/3/29
2594,比亚迪,2016/4/29
2594,比亚迪,2016/8/29
2594,比亚迪,2016/10/31
2594,比亚迪,2017/3/29
2594,比亚迪,2017/4/29
2594,比亚迪,2017/8/29
2594,比亚迪,2017/10/30
2594,比亚迪,2018/3/28
2594,比亚迪,2018/4/28
2594,比亚迪,2018/8/30
2594,比亚迪,2018/10/30
2594,比亚迪,2019/3/28
2594,比亚迪,2019/4/29
2595,豪迈科技,2011/8/26
2595,豪迈科技,2011/10/26
2595,豪迈科技,2012/3/28
2595,豪迈科技,2012/4/25
2595,豪迈科技,2012/8/18
2595,豪迈科技,2012/10/18
2595,豪迈科技,2013/4/23
2595,豪迈科技,2013/7/31
2595,豪迈科技,2013/10/19
2595,豪迈科技,2014/3/15
2595,豪迈科技,2014/4/25
2595,豪迈科技,2014/8/9
2595,豪迈科技,2014/10/23
2595,豪迈科技,2015/3/5
2595,豪迈科技,2015/4/24
2595,豪迈科技,2015/8/27
2595,豪迈科技,2015/10/27
2595,豪迈科技,2016/3/31
2595,豪迈科技,2016/4/29
2595,豪迈科技,2016/8/26
2595,豪迈科技,2016/10/27
2595,豪迈科技,2017/3/30
2595,豪迈科技,2017/4/27
2595,豪迈科技,2017/8/23
2595,豪迈科技,2017/10/24
2595,豪迈科技,2018/3/27
2595,豪迈科技,2018/4/27
2595,豪迈科技,2018/8/24
2595,豪迈科技,2018/10/25
2595,豪迈科技,2019/3/28
2595,豪迈科技,2019/4/30
2596,海南瑞泽,2011/8/15
2596,海南瑞泽,2011/10/18
2596,海南瑞泽,2012/3/27
2596,海南瑞泽,2012/4/24
2596,海南瑞泽,2012/8/23
2596,海南瑞泽,2012/10/23
2596,海南瑞泽,2013/4/16
2596,海南瑞泽,2013/4/20
2596,海南瑞泽,2013/8/27
2596,海南瑞泽,2013/10/25
2596,海南瑞泽,2014/3/21
2596,海南瑞泽,2014/4/29
2596,海南瑞泽,2014/8/26
2596,海南瑞泽,2014/10/28
2596,海南瑞泽,2015/3/31
2596,海南瑞泽,2015/4/25
2596,海南瑞泽,2015/8/14
2596,海南瑞泽,2015/10/27
2596,海南瑞泽,2016/3/29
2596,海南瑞泽,2016/4/27
2596,海南瑞泽,2016/8/24
2596,海南瑞泽,2016/10/26
2596,海南瑞泽,2017/3/28
2596,海南瑞泽,2017/4/21
2596,海南瑞泽,2017/8/25
2596,海南瑞泽,2017/10/24
2596,海南瑞泽,2018/3/28
2596,海南瑞泽,2018/4/25
2596,海南瑞泽,2018/8/30
2596,海南瑞泽,2018/10/26
2596,海南瑞泽,2019/3/29
2596,海南瑞泽,2019/4/25
2597,金禾实业,2011/8/20
2597,金禾实业,2011/10/20
2597,金禾实业,2012/4/25
2597,金禾实业,2012/7/28
2597,金禾实业,2012/10/25
2597,金禾实业,2013/4/23
2597,金禾实业,2013/7/30
2597,金禾实业,2013/10/29
2597,金禾实业,2014/3/18
2597,金禾实业,2014/4/28
2597,金禾实业,2014/8/19
2597,金禾实业,2014/10/28
2597,金禾实业,2015/3/20
2597,金禾实业,2015/4/21
2597,金禾实业,2015/7/28
2597,金禾实业,2015/10/27
2597,金禾实业,2016/3/29
2597,金禾实业,2016/4/25
2597,金禾实业,2016/8/18
2597,金禾实业,2016/10/25
2597,金禾实业,2017/3/17
2597,金禾实业,2017/4/29
2597,金禾实业,2017/8/30
2597,金禾实业,2017/10/25
2597,金禾实业,2018/2/28
2597,金禾实业,2018/4/27
2597,金禾实业,2018/8/15
2597,金禾实业,2018/10/16
2597,金禾实业,2019/3/19
2597,金禾实业,2019/4/30
2598,山东章鼓,2011/7/29
2598,山东章鼓,2011/10/20
2598,山东章鼓,2012/3/31
2598,山东章鼓,2012/4/18
2598,山东章鼓,2012/8/2
2598,山东章鼓,2012/10/23
2598,山东章鼓,2013/3/29
2598,山东章鼓,2013/4/20
2598,山东章鼓,2013/8/10
2598,山东章鼓,2013/10/28
2598,山东章鼓,2014/4/12
2598,山东章鼓,2014/4/22
2598,山东章鼓,2014/8/9
2598,山东章鼓,2014/10/25
2598,山东章鼓,2015/4/3
2598,山东章鼓,2015/4/25
2598,山东章鼓,2015/8/15
2598,山东章鼓,2015/10/24
2598,山东章鼓,2016/4/2
2598,山东章鼓,2016/4/27
2598,山东章鼓,2016/8/18
2598,山东章鼓,2016/10/22
2598,山东章鼓,2017/4/22
2598,山东章鼓,2017/8/25
2598,山东章鼓,2017/10/20
2598,山东章鼓,2018/3/31
2598,山东章鼓,2018/4/27
2598,山东章鼓,2018/7/25
2598,山东章鼓,2018/10/25
2598,山东章鼓,2019/3/29
2598,山东章鼓,2019/4/25
2599,盛通股份,2011/10/21
2599,盛通股份,2012/4/20
2599,盛通股份,2012/4/26
2599,盛通股份,2012/8/17
2599,盛通股份,2012/10/24
2599,盛通股份,2013/3/9
2599,盛通股份,2013/4/25
2599,盛通股份,2013/8/22
2599,盛通股份,2013/10/25
2599,盛通股份,2014/4/18
2599,盛通股份,2014/4/25
2599,盛通股份,2014/8/16
2599,盛通股份,2014/10/25
2599,盛通股份,2015/3/7
2599,盛通股份,2015/4/24
2599,盛通股份,2015/8/29
2599,盛通股份,2015/10/20
2599,盛通股份,2016/3/19
2599,盛通股份,2016/4/29
2599,盛通股份,2016/8/19
2599,盛通股份,2016/10/22
2599,盛通股份,2017/4/27
2599,盛通股份,2017/4/29
2599,盛通股份,2017/8/25
2599,盛通股份,2017/10/27
2599,盛通股份,2018/4/27
2599,盛通股份,2018/4/28
2599,盛通股份,2018/8/6
2599,盛通股份,2018/10/27
2599,盛通股份,2019/4/11
2599,盛通股份,2019/4/25
2600,领益智造,2011/8/24
2600,领益智造,2011/10/26
2600,领益智造,2012/4/25
2600,领益智造,2012/8/23
2600,领益智造,2012/10/25
2600,领益智造,2013/4/23
2600,领益智造,2013/8/28
2600,领益智造,2013/10/29
2600,领益智造,2014/4/25
2600,领益智造,2014/8/18
2600,领益智造,2014/10/30
2600,领益智造,2015/3/10
2600,领益智造,2015/4/27
2600,领益智造,2015/8/28
2600,领益智造,2015/10/30
2600,领益智造,2016/4/22
2600,领益智造,2016/4/29
2600,领益智造,2016/8/29
2600,领益智造,2016/10/25
2600,领益智造,2017/4/28
2600,领益智造,2017/8/29
2600,领益智造,2017/10/30
2600,领益智造,2018/4/28
2600,领益智造,2018/4/28
2600,领益智造,2018/8/27
2600,领益智造,2018/10/30
2600,领益智造,2019/4/20
2600,领益智造,2019/4/20
2601,龙蟒佰利,2011/8/23
2601,龙蟒佰利,2011/10/18
2601,龙蟒佰利,2012/4/25
2601,龙蟒佰利,2012/8/7
2601,龙蟒佰利,2012/10/27
2601,龙蟒佰利,2013/3/22
2601,龙蟒佰利,2013/4/25
2601,龙蟒佰利,2013/8/20
2601,龙蟒佰利,2013/10/22
2601,龙蟒佰利,2014/3/4
2601,龙蟒佰利,2014/4/29
2601,龙蟒佰利,2014/8/19
2601,龙蟒佰利,2014/10/28
2601,龙蟒佰利,2015/3/17
2601,龙蟒佰利,2015/4/21
2601,龙蟒佰利,2015/8/25
2601,龙蟒佰利,2015/10/27
2601,龙蟒佰利,2016/2/27
2601,龙蟒佰利,2016/4/26
2601,龙蟒佰利,2016/8/23
2601,龙蟒佰利,2016/10/28
2601,龙蟒佰利,2017/3/31
2601,龙蟒佰利,2017/4/21
2601,龙蟒佰利,2017/8/29
2601,龙蟒佰利,2017/10/24
2601,龙蟒佰利,2018/4/3
2601,龙蟒佰利,2018/4/24
2601,龙蟒佰利,2018/8/21
2601,龙蟒佰利,2018/10/23
2601,龙蟒佰利,2019/4/23
2601,龙蟒佰利,2019/4/23
2602,世纪华通,2011/8/19
2602,世纪华通,2011/10/25
2602,世纪华通,2012/4/24
2602,世纪华通,2012/4/25
2602,世纪华通,2012/8/27
2602,世纪华通,2012/10/25
2602,世纪华通,2013/4/23
2602,世纪华通,2013/4/26
2602,世纪华通,2013/8/27
2602,世纪华通,2013/10/26
2602,世纪华通,2014/3/18
2602,世纪华通,2014/4/25
2602,世纪华通,2014/8/25
2602,世纪华通,2014/10/28
2602,世纪华通,2015/4/22
2602,世纪华通,2015/4/27
2602,世纪华通,2015/8/12
2602,世纪华通,2015/10/31
2602,世纪华通,2016/4/18
2602,世纪华通,2016/4/29
2602,世纪华通,2016/8/25
2602,世纪华通,2016/10/25
2602,世纪华通,2017/4/25
2602,世纪华通,2017/4/27
2602,世纪华通,2017/8/24
2602,世纪华通,2017/10/30
2602,世纪华通,2018/4/24
2602,世纪华通,2018/4/28
2602,世纪华通,2018/8/30
2602,世纪华通,2018/10/29
2602,世纪华通,2019/4/27
2602,世纪华通,2019/4/30
2603,以岭药业,2011/10/28
2603,以岭药业,2012/3/30
2603,以岭药业,2012/4/25
2603,以岭药业,2012/8/18
2603,以岭药业,2012/10/27
2603,以岭药业,2013/3/28
2603,以岭药业,2013/4/26
2603,以岭药业,2013/8/29
2603,以岭药业,2013/10/29
2603,以岭药业,2014/4/10
2603,以岭药业,2014/4/25
2603,以岭药业,2014/8/27
2603,以岭药业,2014/10/28
2603,以岭药业,2015/4/11
2603,以岭药业,2015/4/28
2603,以岭药业,2015/8/25
2603,以岭药业,2015/10/30
2603,以岭药业,2016/3/31
2603,以岭药业,2016/4/26
2603,以岭药业,2016/8/23
2603,以岭药业,2016/10/28
2603,以岭药业,2017/3/25
2603,以岭药业,2017/4/25
2603,以岭药业,2017/8/25
2603,以岭药业,2017/10/28
2603,以岭药业,2018/4/26
2603,以岭药业,2018/4/26
2603,以岭药业,2018/8/24
2603,以岭药业,2018/10/30
2603,以岭药业,2019/4/25
2603,以岭药业,2019/4/25
2604,*ST龙力,2011/10/26
2604,*ST龙力,2012/3/27
2604,*ST龙力,2012/4/18
2604,*ST龙力,2012/8/28
2604,*ST龙力,2012/10/25
2604,*ST龙力,2013/3/27
2604,*ST龙力,2013/4/25
2604,*ST龙力,2013/8/26
2604,*ST龙力,2013/10/29
2604,*ST龙力,2014/3/26
2604,*ST龙力,2014/4/29
2604,*ST龙力,2014/8/22
2604,*ST龙力,2014/10/28
2604,*ST龙力,2015/3/26
2604,*ST龙力,2015/4/22
2604,*ST龙力,2015/8/26
2604,*ST龙力,2015/10/27
2604,*ST龙力,2016/4/23
2604,*ST龙力,2016/4/27
2604,*ST龙力,2016/8/19
2604,*ST龙力,2016/10/28
2604,*ST龙力,2017/3/31
2604,*ST龙力,2017/4/28
2604,*ST龙力,2017/8/22
2604,*ST龙力,2017/10/21
2604,*ST龙力,2018/4/27
2604,*ST龙力,2018/4/27
2604,*ST龙力,2018/8/23
2604,*ST龙力,2018/10/24
2604,*ST龙力,2019/4/30
2604,*ST龙力,2019/4/30
2605,姚记扑克,2011/10/19
2605,姚记扑克,2012/4/26
2605,姚记扑克,2012/8/28
2605,姚记扑克,2012/10/29
2605,姚记扑克,2013/3/11
2605,姚记扑克,2013/4/26
2605,姚记扑克,2013/8/29
2605,姚记扑克,2013/10/28
2605,姚记扑克,2014/3/31
2605,姚记扑克,2014/4/28
2605,姚记扑克,2014/8/15
2605,姚记扑克,2014/10/30
2605,姚记扑克,2015/4/9
2605,姚记扑克,2015/4/28
2605,姚记扑克,2015/8/26
2605,姚记扑克,2015/10/31
