Scode,Coname,ActlDt
600695,绿庭投资,2007/10/30
600695,绿庭投资,2008/4/22
600695,绿庭投资,2008/4/30
600695,绿庭投资,2008/8/26
600695,绿庭投资,2008/10/31
600695,绿庭投资,2009/4/28
600695,绿庭投资,2009/8/13
600695,绿庭投资,2009/10/27
600695,绿庭投资,2010/4/27
600695,绿庭投资,2010/8/31
600695,绿庭投资,2010/10/29
600695,绿庭投资,2011/4/29
600695,绿庭投资,2011/8/23
600695,绿庭投资,2011/10/31
600695,绿庭投资,2012/4/5
600695,绿庭投资,2012/4/28
600695,绿庭投资,2012/8/28
600695,绿庭投资,2012/10/31
600695,绿庭投资,2013/4/27
600695,绿庭投资,2013/8/13
600695,绿庭投资,2013/10/24
600695,绿庭投资,2014/4/29
600695,绿庭投资,2014/8/19
600695,绿庭投资,2014/10/31
600695,绿庭投资,2015/4/28
600695,绿庭投资,2015/8/28
600695,绿庭投资,2015/10/30
600695,绿庭投资,
600695,绿庭投资,2016/4/28
600695,绿庭投资,2016/8/30
600695,绿庭投资,2016/10/29
600695,绿庭投资,2017/4/28
600695,绿庭投资,2017/8/29
600695,绿庭投资,2017/10/31
600695,绿庭投资,2018/4/3
600695,绿庭投资,2018/4/28
600695,绿庭投资,2018/8/21
600695,绿庭投资,2018/10/30
600695,绿庭投资,2019/4/2
600695,绿庭投资,2019/4/30
600696,ST岩石,2000/4/29
600696,ST岩石,2001/2/24
600696,ST岩石,2002/4/6
600696,ST岩石,2002/8/23
600696,ST岩石,2002/10/25
600696,ST岩石,2003/3/5
600696,ST岩石,2003/4/23
600696,ST岩石,2003/10/27
600696,ST岩石,2004/3/20
600696,ST岩石,2004/4/27
600696,ST岩石,2004/8/18
600696,ST岩石,2004/10/29
600696,ST岩石,2005/4/27
600696,ST岩石,2005/4/29
600696,ST岩石,2005/8/18
600696,ST岩石,2005/10/27
600696,ST岩石,2006/4/6
600696,ST岩石,2006/4/28
600696,ST岩石,2006/8/19
600696,ST岩石,2006/10/27
600696,ST岩石,2007/3/31
600696,ST岩石,2007/4/25
600696,ST岩石,2007/8/18
600696,ST岩石,2007/10/26
600696,ST岩石,2008/4/15
600696,ST岩石,2008/4/28
600696,ST岩石,2008/8/20
600696,ST岩石,2008/10/28
600696,ST岩石,2009/4/2
600696,ST岩石,2009/4/21
600696,ST岩石,2009/8/22
600696,ST岩石,2009/10/24
600696,ST岩石,2010/4/10
600696,ST岩石,2010/4/23
600696,ST岩石,2010/8/7
600696,ST岩石,2010/10/23
600696,ST岩石,2011/4/1
600696,ST岩石,2011/4/26
600696,ST岩石,2011/8/12
600696,ST岩石,2011/10/21
600696,ST岩石,2012/3/20
600696,ST岩石,2012/4/24
600696,ST岩石,2012/8/30
600696,ST岩石,2012/10/31
600696,ST岩石,2013/4/24
600696,ST岩石,2013/4/24
600696,ST岩石,2013/8/31
600696,ST岩石,2013/10/24
600696,ST岩石,2014/4/24
600696,ST岩石,2014/4/26
600696,ST岩石,2014/8/14
600696,ST岩石,2014/10/29
600696,ST岩石,2015/4/29
600696,ST岩石,2015/7/31
600696,ST岩石,2015/10/28
600696,ST岩石,2016/3/1
600696,ST岩石,2016/4/30
600696,ST岩石,2016/8/31
600696,ST岩石,2016/10/31
600696,ST岩石,2017/3/28
600696,ST岩石,2017/4/25
600696,ST岩石,2017/7/21
600696,ST岩石,2017/10/26
600696,ST岩石,2018/1/31
600696,ST岩石,2018/4/4
600696,ST岩石,2018/7/20
600696,ST岩石,2018/10/19
600696,ST岩石,2019/3/19
600696,ST岩石,2019/4/9
600697,欧亚集团,2001/8/3
600697,欧亚集团,2002/2/28
600697,欧亚集团,2002/7/19
600697,欧亚集团,2002/10/22
600697,欧亚集团,2003/2/12
600697,欧亚集团,2003/4/12
600697,欧亚集团,2003/7/16
600697,欧亚集团,2003/10/18
600697,欧亚集团,2004/3/12
600697,欧亚集团,2004/4/24
600697,欧亚集团,2004/8/5
600697,欧亚集团,2004/10/22
600697,欧亚集团,2005/4/8
600697,欧亚集团,2005/4/22
600697,欧亚集团,2005/8/5
600697,欧亚集团,2005/10/24
600697,欧亚集团,2006/3/24
600697,欧亚集团,2006/4/24
600697,欧亚集团,2006/8/9
600697,欧亚集团,2006/10/21
600697,欧亚集团,2007/4/20
600697,欧亚集团,2007/8/10
600697,欧亚集团,2007/10/24
600697,欧亚集团,2008/4/10
600697,欧亚集团,2008/4/16
600697,欧亚集团,2008/8/7
600697,欧亚集团,2008/10/18
600697,欧亚集团,2009/4/10
600697,欧亚集团,2009/4/25
600697,欧亚集团,2009/8/11
600697,欧亚集团,2009/10/24
600697,欧亚集团,2010/4/10
600697,欧亚集团,2010/4/20
600697,欧亚集团,2010/8/14
600697,欧亚集团,2010/10/20
600697,欧亚集团,2011/4/8
600697,欧亚集团,2011/4/22
600697,欧亚集团,2011/8/9
600697,欧亚集团,2011/10/20
600697,欧亚集团,2012/4/12
600697,欧亚集团,2012/4/20
600697,欧亚集团,2012/8/15
600697,欧亚集团,2012/10/20
600697,欧亚集团,2013/4/18
600697,欧亚集团,2013/4/25
600697,欧亚集团,2013/8/16
600697,欧亚集团,2013/10/26
600697,欧亚集团,2014/4/18
600697,欧亚集团,2014/4/26
600697,欧亚集团,2014/8/20
600697,欧亚集团,2014/10/25
600697,欧亚集团,2015/4/18
600697,欧亚集团,2015/4/25
600697,欧亚集团,2015/8/20
600697,欧亚集团,2015/10/27
600697,欧亚集团,2016/4/20
600697,欧亚集团,2016/4/27
600697,欧亚集团,2016/8/20
600697,欧亚集团,2016/10/29
600697,欧亚集团,2017/4/22
600697,欧亚集团,2017/4/29
600697,欧亚集团,2017/8/26
600697,欧亚集团,2017/10/28
600697,欧亚集团,2018/4/12
600697,欧亚集团,2018/4/28
600697,欧亚集团,2018/8/24
600697,欧亚集团,2018/10/27
600697,欧亚集团,2019/4/10
600697,欧亚集团,2019/4/27
600698,*ST天雁,2002/4/26
600698,*ST天雁,2002/8/9
600698,*ST天雁,2002/10/25
600698,*ST天雁,2003/4/25
600698,*ST天雁,2003/4/29
600698,*ST天雁,2003/8/30
600698,*ST天雁,2003/10/24
600698,*ST天雁,2004/4/30
600698,*ST天雁,2004/8/6
600698,*ST天雁,2004/10/29
600698,*ST天雁,2005/4/21
600698,*ST天雁,2005/4/26
600698,*ST天雁,2005/8/19
600698,*ST天雁,2005/10/21
600698,*ST天雁,2006/4/29
600698,*ST天雁,2006/4/29
600698,*ST天雁,2006/8/31
600698,*ST天雁,2006/10/24
600698,*ST天雁,2007/4/21
600698,*ST天雁,2007/4/25
600698,*ST天雁,2007/8/22
600698,*ST天雁,2007/10/31
600698,*ST天雁,2008/4/18
600698,*ST天雁,2008/4/24
600698,*ST天雁,2008/8/16
600698,*ST天雁,2008/10/25
600698,*ST天雁,2009/4/18
600698,*ST天雁,2009/4/23
600698,*ST天雁,2009/8/15
600698,*ST天雁,2009/10/24
600698,*ST天雁,2010/3/31
600698,*ST天雁,2010/4/21
600698,*ST天雁,2010/8/14
600698,*ST天雁,2010/10/30
600698,*ST天雁,2011/4/1
600698,*ST天雁,2011/4/21
600698,*ST天雁,2011/7/27
600698,*ST天雁,2011/10/22
600698,*ST天雁,2012/4/27
600698,*ST天雁,2012/7/25
600698,*ST天雁,2012/10/25
600698,*ST天雁,2013/4/12
600698,*ST天雁,2013/4/27
600698,*ST天雁,2013/7/26
600698,*ST天雁,2013/10/29
600698,*ST天雁,2014/4/25
600698,*ST天雁,2014/7/31
600698,*ST天雁,2014/10/28
600698,*ST天雁,2015/4/23
600698,*ST天雁,2015/7/29
600698,*ST天雁,2015/10/28
600698,*ST天雁,2016/4/27
600698,*ST天雁,2016/7/27
600698,*ST天雁,2016/10/26
600698,*ST天雁,2017/4/26
600698,*ST天雁,2017/7/26
600698,*ST天雁,2017/10/27
600698,*ST天雁,2018/4/26
600698,*ST天雁,2018/4/26
600698,*ST天雁,2018/7/27
600698,*ST天雁,2018/10/26
600698,*ST天雁,2019/3/28
600698,*ST天雁,2019/4/26
600699,均胜电子,2002/3/21
600699,均胜电子,2002/8/10
600699,均胜电子,2002/10/31
600699,均胜电子,2003/3/27
600699,均胜电子,2003/4/24
600699,均胜电子,2003/8/13
600699,均胜电子,2003/10/31
600699,均胜电子,2004/4/13
600699,均胜电子,2004/4/22
600699,均胜电子,2004/8/14
600699,均胜电子,2004/10/25
600699,均胜电子,2005/4/21
600699,均胜电子,2005/4/30
600699,均胜电子,2005/8/30
600699,均胜电子,2005/10/31
600699,均胜电子,2006/4/25
600699,均胜电子,2006/4/25
600699,均胜电子,2006/8/31
600699,均胜电子,2006/10/24
600699,均胜电子,2007/4/24
600699,均胜电子,2007/8/31
600699,均胜电子,2007/10/31
600699,均胜电子,2008/2/23
600699,均胜电子,2008/4/30
600699,均胜电子,2008/8/29
600699,均胜电子,2008/10/29
600699,均胜电子,2009/4/30
600699,均胜电子,2009/8/31
600699,均胜电子,2009/10/31
600699,均胜电子,2010/4/30
600699,均胜电子,2010/4/30
600699,均胜电子,2010/8/31
600699,均胜电子,2010/10/25
600699,均胜电子,2011/4/27
600699,均胜电子,2011/4/27
600699,均胜电子,2011/7/28
600699,均胜电子,2011/10/26
600699,均胜电子,2012/2/14
600699,均胜电子,2012/4/21
600699,均胜电子,2012/8/25
600699,均胜电子,2012/10/27
600699,均胜电子,2013/4/25
600699,均胜电子,2013/4/27
600699,均胜电子,2013/8/28
600699,均胜电子,2013/10/30
600699,均胜电子,2014/4/22
600699,均胜电子,2014/4/26
600699,均胜电子,2014/8/29
600699,均胜电子,2014/10/28
600699,均胜电子,2015/4/20
600699,均胜电子,2015/4/23
600699,均胜电子,2015/8/26
600699,均胜电子,2015/10/28
600699,均胜电子,2016/4/20
600699,均胜电子,2016/4/23
600699,均胜电子,2016/8/16
600699,均胜电子,2016/10/28
600699,均胜电子,2017/4/15
600699,均胜电子,2017/4/25
600699,均胜电子,2017/8/19
600699,均胜电子,2017/10/28
600699,均胜电子,2018/4/28
600699,均胜电子,2018/4/28
600699,均胜电子,2018/8/23
600699,均胜电子,2018/10/26
600699,均胜电子,2019/4/23
600699,均胜电子,2019/4/23
600700,*ST数码,2002/4/30
600700,*ST数码,2002/8/27
600700,*ST数码,2002/10/26
600700,*ST数码,2003/4/30
600700,*ST数码,2003/4/30
600700,*ST数码,2004/4/27
600700,*ST数码,2004/8/28
600700,*ST数码,2004/10/30
600700,*ST数码,2005/4/26
600700,*ST数码,2005/4/26
600700,*ST数码,2005/8/30
600701,*ST工新,2002/4/5
600701,*ST工新,2002/8/16
600701,*ST工新,2002/10/22
600701,*ST工新,2003/4/30
600701,*ST工新,2003/8/9
600701,*ST工新,2004/3/31
600701,*ST工新,2004/4/27
600701,*ST工新,2004/8/7
600701,*ST工新,2004/10/29
600701,*ST工新,2005/4/19
600701,*ST工新,2005/4/25
600701,*ST工新,2005/8/19
600701,*ST工新,2005/10/21
600701,*ST工新,2006/4/21
600701,*ST工新,2006/4/28
600701,*ST工新,2006/8/31
600701,*ST工新,2006/10/31
600701,*ST工新,2007/4/27
600701,*ST工新,2007/8/27
600701,*ST工新,2007/10/22
600701,*ST工新,2008/4/23
600701,*ST工新,2008/8/21
600701,*ST工新,2008/10/29
600701,*ST工新,2009/4/24
600701,*ST工新,2009/8/21
600701,*ST工新,2009/10/23
600701,*ST工新,2010/4/28
600701,*ST工新,2010/8/24
600701,*ST工新,2010/10/23
600701,*ST工新,2011/4/28
600701,*ST工新,2011/8/29
600701,*ST工新,2011/10/28
600701,*ST工新,2012/4/26
600701,*ST工新,2012/8/29
600701,*ST工新,2012/10/26
600701,*ST工新,2013/4/26
600701,*ST工新,2013/8/30
600701,*ST工新,2013/10/30
600701,*ST工新,2014/4/19
600701,*ST工新,2014/4/26
600701,*ST工新,2014/8/29
600701,*ST工新,2014/10/31
600701,*ST工新,2015/4/8
600701,*ST工新,2015/4/29
600701,*ST工新,2015/8/28
600701,*ST工新,2015/10/30
600701,*ST工新,2016/4/22
600701,*ST工新,2016/4/29
600701,*ST工新,2016/8/22
600701,*ST工新,2016/10/31
600701,*ST工新,2017/2/4
600701,*ST工新,2017/4/28
600701,*ST工新,2017/8/22
600701,*ST工新,2017/10/27
600701,*ST工新,2018/4/28
600701,*ST工新,2018/4/28
600701,*ST工新,2018/8/30
600701,*ST工新,2018/10/30
600701,*ST工新,2019/4/30
600701,*ST工新,2019/4/30
600702,舍得酒业,2002/3/29
600702,舍得酒业,2002/8/23
600702,舍得酒业,2002/10/26
600702,舍得酒业,2003/3/27
600702,舍得酒业,2003/8/22
600702,舍得酒业,2004/3/26
600702,舍得酒业,2004/4/28
600702,舍得酒业,2004/8/18
600702,舍得酒业,2004/10/20
600702,舍得酒业,2005/3/30
600702,舍得酒业,2005/4/27
600702,舍得酒业,2005/8/3
600702,舍得酒业,2005/10/21
600702,舍得酒业,2006/4/13
600702,舍得酒业,2006/4/24
600702,舍得酒业,2006/8/3
600702,舍得酒业,2006/10/26
600702,舍得酒业,2007/3/23
600702,舍得酒业,2007/4/27
600702,舍得酒业,2007/7/31
600702,舍得酒业,2007/10/30
600702,舍得酒业,2008/3/12
600702,舍得酒业,2008/4/25
600702,舍得酒业,2008/8/12
600702,舍得酒业,2008/10/22
600702,舍得酒业,2009/3/18
600702,舍得酒业,2009/4/30
600702,舍得酒业,2009/8/11
600702,舍得酒业,2009/10/16
600702,舍得酒业,2010/3/3
600702,舍得酒业,2010/4/29
600702,舍得酒业,2010/8/18
600702,舍得酒业,2010/10/29
600702,舍得酒业,2011/3/26
600702,舍得酒业,2011/4/27
600702,舍得酒业,2011/8/6
600702,舍得酒业,2011/10/25
600702,舍得酒业,2012/3/6
600702,舍得酒业,2012/4/27
600702,舍得酒业,2012/8/15
600702,舍得酒业,2012/10/26
600702,舍得酒业,2013/3/29
600702,舍得酒业,2013/4/26
600702,舍得酒业,2013/8/31
600702,舍得酒业,2013/10/19
600702,舍得酒业,2014/3/19
600702,舍得酒业,2014/4/25
600702,舍得酒业,2014/8/19
600702,舍得酒业,2014/10/22
600702,舍得酒业,2015/4/11
600702,舍得酒业,2015/4/21
600702,舍得酒业,2015/8/21
600702,舍得酒业,2015/10/27
600702,舍得酒业,2016/4/12
600702,舍得酒业,2016/4/26
600702,舍得酒业,2016/8/31
600702,舍得酒业,2016/10/27
600702,舍得酒业,2017/3/3
600702,舍得酒业,2017/4/21
600702,舍得酒业,2017/8/24
600702,舍得酒业,2017/10/28
600702,舍得酒业,2018/4/21
600702,舍得酒业,2018/4/26
600702,舍得酒业,2018/8/18
600702,舍得酒业,2018/10/26
600702,舍得酒业,2019/2/20
600702,舍得酒业,2019/4/26
600703,三安光电,2001/10/27
600703,三安光电,2002/3/23
600703,三安光电,2002/8/27
600703,三安光电,2002/10/31
600703,三安光电,2003/3/18
600703,三安光电,2003/4/29
600703,三安光电,2003/8/8
600703,三安光电,2004/3/16
600703,三安光电,2004/4/24
600703,三安光电,2004/8/23
600703,三安光电,2004/10/26
600703,三安光电,2005/4/26
600703,三安光电,2005/4/28
600703,三安光电,2005/8/26
600703,三安光电,2005/10/24
600703,三安光电,2006/4/28
600703,三安光电,2006/4/28
600703,三安光电,2006/8/31
600703,三安光电,2006/10/31
600703,三安光电,2007/4/30
600703,三安光电,2007/8/31
600703,三安光电,2007/10/25
600703,三安光电,2008/4/30
600703,三安光电,2008/4/30
600703,三安光电,2008/8/25
600703,三安光电,2008/10/21
600703,三安光电,2009/1/17
600703,三安光电,2009/4/30
600703,三安光电,2009/8/3
600703,三安光电,2009/10/27
600703,三安光电,2010/2/8
600703,三安光电,2010/4/21
600703,三安光电,2010/8/17
600703,三安光电,2010/10/25
600703,三安光电,2011/1/24
600703,三安光电,2011/4/22
600703,三安光电,2011/8/16
600703,三安光电,2011/10/22
600703,三安光电,2012/2/22
600703,三安光电,2012/4/18
600703,三安光电,2012/8/10
600703,三安光电,2012/10/30
600703,三安光电,2013/3/22
600703,三安光电,2013/4/25
600703,三安光电,2013/8/6
600703,三安光电,2013/10/31
600703,三安光电,2014/4/15
600703,三安光电,2014/4/22
600703,三安光电,2014/7/31
600703,三安光电,2014/10/29
600703,三安光电,2015/3/24
600703,三安光电,2015/4/22
600703,三安光电,2015/8/19
600703,三安光电,2015/10/28
600703,三安光电,2016/4/20
600703,三安光电,2016/4/20
600703,三安光电,2016/8/24
600703,三安光电,2016/10/28
600703,三安光电,2017/4/13
600703,三安光电,2017/4/25
600703,三安光电,2017/8/11
600703,三安光电,2017/10/26
600703,三安光电,2018/4/20
600703,三安光电,2018/4/26
600703,三安光电,2018/8/23
600703,三安光电,2018/10/31
600703,三安光电,2019/4/26
600703,三安光电,2019/4/26
600704,物产中大,2001/8/18
600704,物产中大,2002/4/20
600704,物产中大,2002/8/13
600704,物产中大,2002/10/26
600704,物产中大,2003/3/25
600704,物产中大,2003/4/23
600704,物产中大,2003/8/19
600704,物产中大,2003/10/27
600704,物产中大,2004/3/23
600704,物产中大,2004/4/27
600704,物产中大,2004/8/3
600704,物产中大,2004/10/23
600704,物产中大,2005/4/12
600704,物产中大,2005/4/26
600704,物产中大,2005/8/16
600704,物产中大,2005/10/22
600704,物产中大,2006/4/18
600704,物产中大,2006/4/28
600704,物产中大,2006/8/15
600704,物产中大,2006/10/25
600704,物产中大,2007/4/17
600704,物产中大,2007/4/27
600704,物产中大,2007/7/31
600704,物产中大,2007/10/23
600704,物产中大,2008/4/1
600704,物产中大,2008/4/22
600704,物产中大,2008/8/19
600704,物产中大,2008/10/28
600704,物产中大,2009/4/14
600704,物产中大,2009/4/25
600704,物产中大,2009/8/21
600704,物产中大,2009/10/29
600704,物产中大,2010/4/13
600704,物产中大,2010/4/26
600704,物产中大,2010/8/17
600704,物产中大,2010/10/28
600704,物产中大,2011/4/26
600704,物产中大,2011/8/23
600704,物产中大,2011/10/28
600704,物产中大,2012/4/17
600704,物产中大,2012/4/27
600704,物产中大,2012/8/28
600704,物产中大,2012/10/30
600704,物产中大,2013/4/23
600704,物产中大,2013/8/27
600704,物产中大,2013/10/29
600704,物产中大,2014/4/22
600704,物产中大,2014/4/26
600704,物产中大,2014/8/26
600704,物产中大,2014/10/28
600704,物产中大,2015/3/31
600704,物产中大,2015/4/28
600704,物产中大,2015/8/25
600704,物产中大,2015/10/30
600704,物产中大,2016/4/26
600704,物产中大,2016/8/23
600704,物产中大,2016/10/26
600704,物产中大,2017/4/25
600704,物产中大,2017/8/29
600704,物产中大,2017/10/27
600704,物产中大,2018/4/17
600704,物产中大,2018/4/28
600704,物产中大,2018/8/28
600704,物产中大,2018/10/30
600704,物产中大,2019/4/16
600704,物产中大,2019/4/27
600705,中航资本,2002/3/13
600705,中航资本,2002/4/24
600705,中航资本,2002/8/9
600705,中航资本,2002/10/29
600705,中航资本,2003/1/29
600705,中航资本,2003/4/24
600705,中航资本,2003/8/2
600705,中航资本,2003/10/24
600705,中航资本,2004/1/31
600705,中航资本,2004/4/23
600705,中航资本,2004/8/19
600705,中航资本,2004/10/22
600705,中航资本,2005/3/31
600705,中航资本,2005/4/22
600705,中航资本,2005/8/13
600705,中航资本,2005/10/29
600705,中航资本,2006/4/8
600705,中航资本,2006/4/24
600705,中航资本,2006/8/29
600705,中航资本,2006/10/31
600705,中航资本,2007/4/27
600705,中航资本,2007/8/31
600705,中航资本,2007/10/27
600705,中航资本,2008/4/30
600705,中航资本,2008/4/30
600705,中航资本,2008/8/26
600705,中航资本,2008/10/28
600705,中航资本,2009/4/30
600705,中航资本,2009/4/30
600705,中航资本,2009/8/21
600705,中航资本,2009/10/21
600705,中航资本,2010/4/30
600705,中航资本,2010/8/19
600705,中航资本,2010/10/21
600705,中航资本,2011/4/30
600705,中航资本,2011/8/29
600705,中航资本,2011/10/31
600705,中航资本,2012/2/10
600705,中航资本,2012/4/16
600705,中航资本,2012/8/30
600705,中航资本,2012/10/30
600705,中航资本,2013/2/1
600705,中航资本,2013/4/25
600705,中航资本,2013/8/28
600705,中航资本,2013/10/29
600705,中航资本,2014/4/28
600705,中航资本,2014/8/28
600705,中航资本,2014/10/29
600705,中航资本,2015/3/18
600705,中航资本,2015/4/28
600705,中航资本,2015/8/19
600705,中航资本,2015/10/28
600705,中航资本,2016/3/18
600705,中航资本,2016/4/26
600705,中航资本,2016/8/30
600705,中航资本,2016/10/28
600705,中航资本,2017/3/7
600705,中航资本,2017/4/28
600705,中航资本,2017/8/28
600705,中航资本,2017/10/18
600705,中航资本,2018/3/15
600705,中航资本,2018/4/10
600705,中航资本,2018/8/31
600705,中航资本,2018/10/30
600705,中航资本,2019/3/15
600705,中航资本,2019/4/30
600706,曲江文旅,2002/3/8
600706,曲江文旅,2002/8/22
600706,曲江文旅,2002/10/25
600706,曲江文旅,2003/4/22
600706,曲江文旅,2003/4/28
600706,曲江文旅,2003/8/21
600706,曲江文旅,2004/4/26
600706,曲江文旅,2004/8/31
600706,曲江文旅,2004/10/23
600706,曲江文旅,2005/4/22
600706,曲江文旅,2005/4/29
600706,曲江文旅,2005/8/25
600706,曲江文旅,2005/10/24
600706,曲江文旅,2006/4/29
600706,曲江文旅,2006/4/29
600706,曲江文旅,2006/8/25
600706,曲江文旅,2006/10/26
600706,曲江文旅,2007/4/24
600706,曲江文旅,2007/4/27
600706,曲江文旅,2007/8/30
600706,曲江文旅,2007/10/30
600706,曲江文旅,2008/4/25
600706,曲江文旅,2008/4/30
600706,曲江文旅,2008/8/23
600706,曲江文旅,2008/10/29
600706,曲江文旅,2009/4/23
600706,曲江文旅,2009/4/28
600706,曲江文旅,2009/8/25
600706,曲江文旅,2009/10/27
600706,曲江文旅,2010/4/30
600706,曲江文旅,2010/4/30
600706,曲江文旅,2010/8/21
600706,曲江文旅,2010/10/25
600706,曲江文旅,2011/1/29
600706,曲江文旅,2011/4/26
600706,曲江文旅,2011/7/29
600706,曲江文旅,2011/10/26
600706,曲江文旅,2012/3/8
600706,曲江文旅,2012/4/21
600706,曲江文旅,2012/8/18
600706,曲江文旅,2012/10/26
600706,曲江文旅,2013/4/20
600706,曲江文旅,2013/4/27
600706,曲江文旅,2013/8/24
600706,曲江文旅,2013/10/29
600706,曲江文旅,2014/4/18
600706,曲江文旅,2014/4/29
600706,曲江文旅,2014/8/23
600706,曲江文旅,2014/10/28
600706,曲江文旅,2015/4/28
600706,曲江文旅,2015/4/28
600706,曲江文旅,2015/8/25
600706,曲江文旅,2015/10/30
600706,曲江文旅,2016/4/19
600706,曲江文旅,2016/4/29
600706,曲江文旅,2016/8/27
600706,曲江文旅,2016/10/27
600706,曲江文旅,2017/4/19
600706,曲江文旅,2017/4/28
600706,曲江文旅,2017/8/25
600706,曲江文旅,2017/10/27
600706,曲江文旅,2018/4/20
600706,曲江文旅,2018/4/25
600706,曲江文旅,2018/8/22
600706,曲江文旅,2018/10/26
600706,曲江文旅,2019/4/20
600706,曲江文旅,2019/4/26
600707,彩虹股份,2000/2/29
600707,彩虹股份,2001/2/23
600707,彩虹股份,2002/4/18
600707,彩虹股份,2002/7/30
600707,彩虹股份,2002/10/22
600707,彩虹股份,2003/2/27
600707,彩虹股份,2003/4/12
600707,彩虹股份,2003/8/14
600707,彩虹股份,2003/10/25
600707,彩虹股份,2004/2/17
600707,彩虹股份,2004/4/13
600707,彩虹股份,2004/8/30
600707,彩虹股份,2004/10/16
600707,彩虹股份,2005/3/25
600707,彩虹股份,2005/4/25
600707,彩虹股份,2005/8/26
600707,彩虹股份,2005/10/27
600707,彩虹股份,2006/4/25
600707,彩虹股份,2006/4/25
600707,彩虹股份,2006/8/28
600707,彩虹股份,2006/10/25
600707,彩虹股份,2007/4/13
600707,彩虹股份,2007/4/24
600707,彩虹股份,2007/8/30
600707,彩虹股份,2007/10/25
600707,彩虹股份,2008/4/25
600707,彩虹股份,2008/4/30
600707,彩虹股份,2008/8/27
600707,彩虹股份,2008/10/27
600707,彩虹股份,2009/3/27
600707,彩虹股份,2009/4/29
600707,彩虹股份,2009/8/20
600707,彩虹股份,2009/10/22
600707,彩虹股份,2010/2/26
600707,彩虹股份,2010/4/24
600707,彩虹股份,2010/8/19
600707,彩虹股份,2010/10/28
600707,彩虹股份,2011/3/9
600707,彩虹股份,2011/4/25
600707,彩虹股份,2011/8/27
600707,彩虹股份,2011/10/22
600707,彩虹股份,2012/3/29
600707,彩虹股份,2012/4/28
600707,彩虹股份,2012/8/28
600707,彩虹股份,2012/10/26
600707,彩虹股份,2013/3/29
600707,彩虹股份,2013/4/25
600707,彩虹股份,2013/8/29
600707,彩虹股份,2013/10/29
600707,彩虹股份,2014/3/6
600707,彩虹股份,2014/4/30
600707,彩虹股份,2014/8/28
600707,彩虹股份,2014/10/30
600707,彩虹股份,2015/3/13
600707,彩虹股份,2015/4/24
600707,彩虹股份,2015/8/26
600707,彩虹股份,2015/10/20
600707,彩虹股份,2016/3/25
600707,彩虹股份,2016/4/28
600707,彩虹股份,2016/8/26
600707,彩虹股份,2016/10/28
600707,彩虹股份,2017/3/17
600707,彩虹股份,2017/4/28
600707,彩虹股份,2017/8/30
600707,彩虹股份,2017/10/31
600707,彩虹股份,2018/3/30
600707,彩虹股份,2018/4/28
600707,彩虹股份,2018/8/31
600707,彩虹股份,2018/10/31
600707,彩虹股份,2019/3/30
600707,彩虹股份,2019/4/27
600708,光明地产,2002/3/29
600708,光明地产,2002/8/22
600708,光明地产,2002/10/29
600708,光明地产,2003/4/15
600708,光明地产,2003/4/28
600708,光明地产,2003/7/30
600708,光明地产,2003/10/22
600708,光明地产,2004/4/16
600708,光明地产,2004/4/23
600708,光明地产,2004/8/26
600708,光明地产,2004/10/22
600708,光明地产,2005/3/4
600708,光明地产,2005/4/20
600708,光明地产,2005/8/16
600708,光明地产,2005/10/31
600708,光明地产,2006/3/31
600708,光明地产,2006/4/25
600708,光明地产,2006/8/23
600708,光明地产,2006/10/24
600708,光明地产,2007/4/10
600708,光明地产,2007/4/25
600708,光明地产,2007/8/24
600708,光明地产,2007/10/26
600708,光明地产,2008/4/18
600708,光明地产,2008/4/23
600708,光明地产,2008/8/22
600708,光明地产,2008/10/25
600708,光明地产,2009/4/10
600708,光明地产,2009/4/24
600708,光明地产,2009/8/26
600708,光明地产,2009/10/27
600708,光明地产,2010/3/26
600708,光明地产,2010/4/24
600708,光明地产,2010/8/18
600708,光明地产,2010/10/27
600708,光明地产,2011/3/30
600708,光明地产,2011/4/26
600708,光明地产,2011/8/20
600708,光明地产,2011/10/25
600708,光明地产,2012/3/29
600708,光明地产,2012/4/25
600708,光明地产,2012/8/31
600708,光明地产,2012/10/26
600708,光明地产,2013/3/30
600708,光明地产,2013/4/25
600708,光明地产,2013/8/31
600708,光明地产,2013/10/30
600708,光明地产,2014/3/29
600708,光明地产,2014/4/26
600708,光明地产,2014/8/28
600708,光明地产,2014/10/31
600708,光明地产,2015/3/31
600708,光明地产,2015/4/20
600708,光明地产,2015/8/29
600708,光明地产,2015/10/31
600708,光明地产,2016/4/29
600708,光明地产,2016/4/29
600708,光明地产,2016/8/30
600708,光明地产,2016/10/29
600708,光明地产,2017/4/28
600708,光明地产,2017/4/28
600708,光明地产,2017/8/30
600708,光明地产,2017/10/31
600708,光明地产,2018/4/17
600708,光明地产,2018/4/24
600708,光明地产,2018/8/25
600708,光明地产,2018/10/30
600708,光明地产,2019/4/23
600708,光明地产,2019/4/25
600709,ST生态,2002/4/30
600709,ST生态,2002/8/31
600709,ST生态,2002/10/31
600709,ST生态,2003/4/29
600710,苏美达,2002/3/12
600710,苏美达,2002/8/2
600710,苏美达,2002/10/18
600710,苏美达,2003/2/25
600710,苏美达,2003/4/25
600710,苏美达,2003/7/10
600710,苏美达,2003/10/14
600710,苏美达,2004/1/15
600710,苏美达,2004/4/20
600710,苏美达,2004/8/31
600710,苏美达,2004/10/26
