permno,pilu,date,cumret,group
2294,3,2016-08-23,0.986656153793657,4
601179,3,2016-08-30,0.986940756303557,4
603311,3,2016-08-16,0.9869830173622499,4
600106,3,2016-08-03,0.9869839283153191,4
603300,3,2016-08-25,0.986993663915131,4
601518,3,2016-08-24,0.9870555981824329,4
600059,3,2016-08-12,0.9870726356189159,4
300023,3,2016-08-23,0.987173274461758,4
528,3,2016-08-30,0.987216170098381,4
34,3,2016-08-30,0.987225041050673,4
600831,3,2016-08-12,0.987236439349121,4
600978,3,2016-08-26,0.98727643714053,4
600701,3,2016-08-22,0.987278523804982,4
635,3,2016-08-19,0.987288729248833,4
2499,3,2016-08-22,0.987308157517836,4
2585,3,2016-08-24,0.9874271846886,4
600153,3,2016-08-31,0.987583483013846,4
2517,3,2016-07-19,0.9876930629613779,4
600605,3,2016-08-26,0.987846824405863,4
557,3,2016-08-18,0.9878767859951549,4
603718,3,2016-07-21,0.987896253251169,4
962,3,2016-08-30,0.987899889099951,4
2461,3,2016-08-30,0.98790339031479,4
300360,3,2016-08-26,0.987958325632667,4
2285,3,2016-08-17,0.9879673778741992,5
2521,3,2016-08-19,0.988010925390711,5
2575,3,2016-08-22,0.9880350419293141,5
300066,3,2016-08-19,0.988076007151072,5
600458,3,2016-08-23,0.988081918573715,5
600311,3,2016-08-23,0.988201965989157,5
2288,3,2016-08-08,0.988331329261771,5
601186,3,2016-08-31,0.988385029224712,5
2599,3,2016-08-19,0.988389059546535,5
600867,3,2016-08-19,0.988394745421488,5
2441,3,2016-08-16,0.988435180533623,5
600284,3,2016-08-30,0.988443740132653,5
2428,3,2016-08-19,0.988446387243029,5
300457,3,2016-08-22,0.98844991411172,5
600121,3,2016-08-30,0.988614725153245,5
2450,3,2016-08-24,0.9886214596077422,5
25,3,2016-08-26,0.988727967097149,5
600754,3,2016-08-30,0.988776594159308,5
661,3,2016-08-11,0.9888239727752091,5
587,3,2016-08-24,0.9888682439474829,5
686,3,2016-08-18,0.989077447289194,5
666,3,2016-08-26,0.989080119428342,5
300403,3,2016-08-18,0.989112194854709,5
603518,3,2016-08-26,0.9892012367115441,5
600843,3,2016-08-31,0.989239577964884,5
413,3,2016-08-30,0.9892490396988679,5
792,3,2016-08-26,0.989252415108196,5
600166,3,2016-08-31,0.9893243505342131,5
566,3,2016-08-30,0.9894062196714799,5
2363,3,2016-08-18,0.9894068745339659,5
2265,3,2016-08-23,0.9894070877775849,5
300367,3,2016-08-26,0.9894225258579921,5
2687,3,2016-08-25,0.989547639762505,5
2763,3,2016-08-16,0.9895971196684691,5
600340,3,2016-08-17,0.98962765038147,5
300349,3,2016-08-30,0.989646918144736,5
2082,3,2016-08-25,0.9896859675886222,5
600572,3,2016-08-25,0.989750742704197,5
2031,3,2016-08-23,0.9897695374564209,5
600871,3,2016-08-31,0.989796003027702,5
2215,3,2016-08-10,0.989954155699417,5
300324,3,2016-08-26,0.989985681827537,5
2140,3,2016-08-29,0.9900532757082819,5
2042,3,2016-08-18,0.99007098201773,5
300025,3,2016-08-18,0.9901251545621359,5
600824,3,2016-08-24,0.9902358457192459,5
2277,3,2016-08-26,0.99031213607691,5
600188,3,2016-08-29,0.990330627628817,5
600641,3,2016-08-26,0.9903419755379731,5
2210,3,2016-08-18,0.990343971703338,5
300342,3,2016-08-15,0.990392501861375,5
600117,3,2016-08-30,0.99043969435362,5
600438,3,2016-08-30,0.9905659776529929,5
603519,3,2016-08-26,0.990623503394669,5
600069,3,2016-08-30,0.9906291121505791,5
628,3,2016-08-19,0.9906329880684449,5
300375,3,2016-07-20,0.9906389628369259,5
953,3,2016-08-31,0.9906776291635899,5
600085,3,2016-08-30,0.990703604066655,5
2655,3,2016-07-27,0.9907187800856501,5
300027,3,2016-08-25,0.990889341173601,5
2155,3,2016-08-23,0.990894641208863,5
600727,3,2016-08-18,0.990945274053564,5
2430,3,2016-08-19,0.990989421457116,5
2338,3,2016-08-24,0.9909964735110821,5
601886,3,2016-08-26,0.99100720573936,5
2106,3,2016-08-25,0.9910550045650451,5
608,3,2016-08-16,0.9910631718909441,5
603010,3,2016-08-30,0.9910908181233029,5
889,3,2016-08-30,0.991115100609142,5
600551,3,2016-08-18,0.99111534696665,5
300351,3,2016-08-26,0.9911356765607651,5
300245,3,2016-08-26,0.9911720265403001,5
600273,3,2016-08-02,0.991189276792534,5
2538,3,2016-08-19,0.9911901899459599,5
600170,3,2016-08-31,0.9912087527286519,5
2595,3,2016-08-26,0.9912959529982328,5
600603,3,2016-08-18,0.9913046798165749,5
600316,3,2016-08-26,0.99143149308413,5
300270,3,2016-04-27,0.991447226942927,5
600969,3,2016-08-26,0.9914587839217521,5
600127,3,2016-08-12,0.991483318381463,5
919,3,2016-08-23,0.991520076253818,5
26,3,2016-08-26,0.991555216529303,5
909,3,2016-08-16,0.9915968923602291,5
796,3,2016-08-15,0.9916452155086071,5
333,3,2016-08-31,0.991676202610404,5
2086,3,2016-08-24,0.991677216461457,5
600664,3,2016-08-19,0.9917475769055791,5
2318,3,2016-08-23,0.991834028476061,5
600961,3,2016-07-22,0.991956231585115,5
601788,3,2016-08-30,0.991963177428167,5
2356,3,2016-08-15,0.991986142725437,5
600058,3,2016-08-30,0.992014650701442,5
600261,3,2016-08-23,0.992167491553749,5
600159,3,2016-08-30,0.992292287127163,5
2159,3,2016-08-18,0.992303094515412,5
300099,3,2016-08-26,0.992342075622401,5
600461,3,2016-08-24,0.992373192557577,5
2020,3,2016-08-18,0.992380883676091,5
625,3,2016-08-30,0.992424534749794,5
2114,3,2016-08-12,0.9924535220434709,5
603898,3,2016-08-09,0.9924860391124121,5
601958,3,2016-08-30,0.9924913775732499,5
601515,3,2016-08-30,0.992531272502425,5
831,3,2016-08-12,0.9926323022867951,5
600006,3,2016-08-30,0.992664172413487,5
2583,3,2016-08-26,0.992665429577726,5
2119,3,2016-08-23,0.9926894352074229,5
2605,3,2016-08-31,0.992696102208141,5
300257,3,2016-08-24,0.992705352749228,5
601808,3,2016-08-30,0.992724567206137,5
2232,3,2016-08-24,0.9928118701672279,5
603128,3,2016-08-16,0.9928840662036771,5
2547,3,2016-08-10,0.9930330394099369,5
2580,3,2016-08-26,0.993047547512895,5
600010,3,2016-08-26,0.993173627867742,5
2449,3,2016-08-18,0.993208733420709,5
300169,3,2016-08-26,0.993250115524078,5
2003,3,2016-08-23,0.993252137685772,5
600223,3,2016-08-25,0.993297123903202,5
507,3,2016-08-30,0.993333141196964,5
300243,3,2016-08-18,0.993343131924529,5
2626,3,2016-08-29,0.9933867180543691,5
600518,3,2016-08-29,0.9933911326630358,5
600626,3,2016-08-31,0.993426420299419,5
600227,3,2016-08-30,0.993463472377609,5
600959,3,2016-08-30,0.9934707002012759,5
586,3,2016-08-30,0.9935223812033291,5
2242,3,2016-08-19,0.993614918206407,5
600609,3,2016-08-19,0.993631964384503,5
2559,3,2016-08-24,0.993670969649042,5
665,3,2016-08-30,0.9937027451380359,5
2253,3,2016-08-11,0.993739629430204,5
2731,3,2016-08-24,0.9937531351750079,5
601668,3,2016-08-24,0.993778847666049,5
2109,3,2016-08-24,0.993930768304455,5
600028,3,2016-08-29,0.9939756713476742,5
600506,3,2016-08-18,0.994022812372898,5
600207,3,2016-04-28,0.9940600041745881,5
2349,3,2016-08-30,0.994060044572439,5
603328,3,2016-08-18,0.99408807426814,5
600610,3,2016-08-23,0.994177782202722,5
603866,3,2016-08-18,0.9942916026360971,5
600218,3,2016-08-26,0.9942922999997049,5
600889,3,2016-08-18,0.9943439872868679,5
623,3,2016-08-30,0.9943547634274308,6
2733,3,2016-08-25,0.9946046920826129,6
718,3,2016-08-31,0.994619240393302,6
600600,3,2016-08-31,0.9946325733107559,6
600660,3,2016-08-29,0.994698501847302,6
2431,3,2016-08-23,0.9948001226036189,6
600238,3,2016-08-18,0.9948427692252779,6
300072,3,2016-08-10,0.9949006418083911,6
300250,3,2016-08-17,0.9949167804014291,6
2384,3,2016-08-24,0.995000036272213,6
2300,3,2016-08-25,0.99508650399397,6
600007,3,2016-08-31,0.9951069651682919,6
600152,3,2016-08-30,0.9951283081147769,6
600719,3,2016-08-16,0.995133494748658,6
722,3,2016-08-12,0.9951959133305329,6
976,3,2016-08-26,0.9952433656462559,6
868,3,2016-08-23,0.995262516636373,6
2434,3,2016-08-02,0.995309605184419,6
600327,3,2016-08-23,0.995413631190528,6
603118,3,2016-08-16,0.9954581955816071,6
2024,3,2016-08-31,0.9955148716493629,6
777,3,2016-08-23,0.9956514396637891,6
600702,3,2016-08-31,0.9956712967150592,6
2227,3,2016-08-23,0.9956983452350241,6
897,3,2016-08-31,0.9957257438219731,6
49,3,2016-08-16,0.9957882424980459,6
2084,3,2016-07-29,0.9958284340196,6
600575,3,2016-08-18,0.995868447555801,6
600122,3,2016-08-31,0.995877033406812,6
2417,3,2016-08-19,0.995918237137331,6
2247,3,2016-08-26,0.9960366615309151,6
601218,3,2016-08-10,0.996041324364263,6
822,3,2016-08-12,0.996250463488327,6
68,3,2016-08-12,0.9962829973256079,6
2190,3,2016-08-10,0.996371642033364,6
601002,3,2016-08-30,0.9964111369857751,6
600543,3,2016-08-23,0.9964492782483829,6
600602,3,2016-08-12,0.9964608456791879,6
2524,3,2016-08-19,0.996469154671172,6
2279,3,2016-08-18,0.9966198860766741,6
600089,3,2016-08-30,0.9966743441888342,6
600536,3,2016-08-30,0.9967328173308081,6
2164,3,2016-08-26,0.996759404605988,6
2629,3,2016-08-16,0.9967661512397149,6
600483,3,2016-08-18,0.99683422645483,6
606,3,2016-08-31,0.9968752971085891,6
2719,3,2016-08-24,0.9968855968949069,6
600078,3,2016-04-29,0.996894708519098,6
300127,3,2016-08-26,0.9969092195881981,6
600271,3,2016-08-09,0.997024238842986,6
738,3,2016-08-22,0.9971063707256981,6
300098,3,2016-08-23,0.9972386273910641,6
600571,3,2016-08-31,0.997340506330305,6
601928,3,2016-08-31,0.9973649614709219,6
2310,3,2016-08-12,0.9974101367170021,6
600081,3,2016-08-25,0.997440689487123,6
2770,3,2016-08-24,0.997458507209446,6
2717,3,2016-08-23,0.9975742134748851,6
601000,3,2016-08-24,0.997577883308005,6
600581,3,2016-08-31,0.9978808820055041,6
2108,3,2016-08-23,0.997910001538254,6
65,3,2016-08-31,0.9979317054653629,6
600733,3,2016-08-31,0.9979322583111191,6
603030,3,2016-08-25,0.9979498083237951,6
2130,3,2016-08-30,0.998031789672572,6
16,3,2016-08-30,0.9980873945063309,6
685,3,2016-08-30,0.998153914517528,6
300200,3,2016-08-26,0.998161260612241,6
300138,3,2016-08-23,0.9981679416681479,6
988,3,2016-08-12,0.99823451708037,6
300204,3,2016-08-23,0.9983665263375521,6
603012,3,2016-08-30,0.998380818658137,6
912,3,2016-08-31,0.9984026332173329,6
2033,3,2016-08-16,0.998487780652525,6
965,3,2016-08-24,0.998560991751047,6
2535,3,2016-08-23,0.9986133324107529,6
601857,3,2016-08-25,0.99865261078319,6
600406,3,2016-08-25,0.998688733158731,6
2027,3,2016-08-31,0.9986992192765141,6
603698,3,2016-08-30,0.998732847599882,6
600819,3,2016-08-26,0.9987426774618459,6
600694,3,2016-08-23,0.998836465902442,6
601098,3,2016-08-26,0.999038701342103,6
600611,3,2016-08-12,0.99908904924712,6
600062,3,2016-08-15,0.999120403809385,6
603015,3,2016-08-26,0.9992413458584151,6
987,3,2016-08-12,0.9994013720729681,6
300229,3,2016-08-19,0.999490039368251,6
538,3,2016-04-20,0.999542,6
2468,3,2016-08-24,0.9996365827977378,6
300205,3,2016-08-17,0.999652436504644,6
600033,3,2016-08-31,0.999999269208803,6
601992,3,2016-08-30,0.999999533684018,6
2748,3,2016-08-26,0.999999806357961,6
300144,3,2016-08-24,1.00000020507617,6
861,3,2016-04-27,1.0000002522526898,6
338,3,2016-08-31,1.00000042503597,6
300092,3,2016-08-26,1.00000042533565,6
600657,3,2016-08-23,1.00000068466071,6
600795,3,2016-08-30,1.0000007909430502,6
301,3,2016-08-24,1.00000137812574,6
2470,3,2016-08-16,1.0001333633362601,6
600112,3,2016-08-18,1.0001343824813902,6
600444,3,2016-08-19,1.0001837996501899,6
603688,3,2016-08-19,1.00027161907756,6
695,3,2016-08-05,1.0002764809479499,6
2568,3,2016-08-02,1.00041259189927,6
42,3,2016-08-30,1.00050097234575,6
601011,3,2016-08-17,1.00053571390451,6
2295,3,2016-08-23,1.00063368729539,6
600560,3,2016-08-25,1.00063910931745,6
2236,3,2016-08-19,1.0006810392646501,6
300068,3,2016-08-09,1.00073150530873,6
421,3,2016-08-03,1.0007607029091998,6
908,3,2016-08-25,1.0008196742883102,6
2563,3,2016-08-29,1.00086675983767,6
2191,3,2016-08-26,1.00092423245483,6
2328,3,2016-08-25,1.00103918088931,6
600433,3,2016-08-31,1.00110363182434,6
2322,3,2016-08-25,1.00118161291253,6
2308,3,2016-08-26,1.00119406353153,6
632,3,2016-08-29,1.00119462636344,6
2460,3,2016-08-23,1.00120703515177,6
600818,3,2016-08-18,1.00143314293012,6
600416,3,2016-08-25,1.00147632508044,6
603021,3,2016-08-25,1.00151786228164,6
2480,3,2016-07-26,1.0015540993068799,6
300117,3,2016-08-26,1.0016027057994599,6
679,3,2016-08-31,1.00163053388759,6
300339,3,2016-08-18,1.00169130729894,6
300086,3,2016-08-23,1.00169149899571,6
601328,3,2016-08-26,1.00172023895759,6
600736,3,2016-08-16,1.00174389438886,6
600679,3,2016-04-29,1.001784262306,6
600220,3,2016-08-18,1.00186637519183,6
601939,3,2016-08-26,1.00190179337979,6
2702,3,2016-08-19,1.00192029397391,6
2508,3,2016-07-27,1.00192100942999,6
2292,3,2016-08-30,1.00208115534725,6
2128,3,2016-07-28,1.00208623592056,6
601398,3,2016-08-31,1.00221245694953,6
300302,3,2016-08-10,1.00233275156222,6
601333,3,2016-08-25,1.00236454560946,6
600169,3,2016-08-30,1.00241651260581,6
601058,3,2016-08-31,1.0024387837506101,6
2188,3,2016-08-30,1.0024543314419099,6
2408,3,2016-08-17,1.00249803811883,7
2342,3,2016-08-12,1.00253337487864,7
600837,3,2016-08-30,1.0025431592329301,7
600111,3,2016-08-19,1.0025473760119499,7
980,3,2016-07-29,1.00268442990775,7
2182,3,2016-04-21,1.002838705812,7
601988,3,2016-08-31,1.00289044493438,7
2780,3,2016-04-26,1.00294068371152,7
2348,3,2016-08-18,1.00294290755975,7
601801,3,2016-08-31,1.00315263731767,7
603703,3,2016-04-19,1.003163443458,7
601669,3,2016-08-30,1.00318489688814,7
600722,3,2016-08-08,1.0032002046694,7
636,3,2016-08-23,1.0032895298880502,7
603022,3,2016-08-19,1.00345877934643,7
600808,3,2016-08-31,1.00346075668193,7
600634,3,2016-04-22,1.003559,7
601558,3,2016-08-31,1.00358360438971,7
619,3,2016-08-23,1.0036670341845302,7
600396,3,2016-08-26,1.00370938253979,7
859,3,2016-08-30,1.00373064667753,7
300373,3,2016-08-26,1.00374259628786,7
600829,3,2016-08-05,1.00389128745487,7
600231,3,2016-08-30,1.00392114386817,7
2601,3,2016-08-23,1.00399981836961,7
778,3,2016-08-23,1.00401571442561,7
2163,3,2016-08-22,1.00405701776401,7
600,3,2016-08-10,1.00406818268379,7
603636,3,2016-07-26,1.00407644720684,7
2083,3,2016-07-26,1.00408903277367,7
601116,3,2016-08-26,1.00412784104182,7
300281,3,2016-08-16,1.00413769451738,7
833,3,2016-08-25,1.0041833309607902,7
601107,3,2016-08-31,1.0042013532993799,7
600558,3,2016-08-23,1.00425489820613,7
2413,3,2016-08-30,1.0042559831340698,7
600095,3,2016-08-31,1.00425983486789,7
300259,3,2016-08-26,1.00429869707777,7
2143,3,2016-08-19,1.00447032344011,7
600213,3,2016-08-25,1.00465279855696,7
600510,3,2016-08-23,1.00465650342374,7
2776,3,2016-08-18,1.00469149886068,7
600717,3,2016-08-19,1.0047768134192498,7
600008,3,2016-08-31,1.00483020469352,7
663,3,2016-08-18,1.00497295872474,7
2692,3,2016-04-22,1.005082,7
300371,3,2016-08-16,1.0051151238115998,7
300407,3,2016-08-26,1.00530288343088,7
2740,3,2016-08-26,1.0053623017156499,7
731,3,2016-08-23,1.00541935867712,7
2336,3,2016-08-19,1.00545019662234,7
600163,3,2016-08-25,1.00545447291727,7
600319,3,2016-08-30,1.00545938578179,7
600893,3,2016-08-26,1.00548192303869,7
600211,3,2016-08-19,1.0056016719834202,7
300089,3,2016-08-25,1.00560551049798,7
2658,3,2016-08-22,1.00571401381581,7
698,3,2016-08-26,1.00573085550915,7
300443,3,2016-08-09,1.00579243740499,7
300283,3,2016-08-18,1.0059032542761401,7
2330,3,2016-08-22,1.00592567634061,7
600677,3,2016-08-23,1.0062431239874101,7
937,3,2016-08-31,1.00626901926652,7
603315,3,2016-08-29,1.0063104839075898,7
600598,3,2016-08-23,1.0064210911599498,7
600393,3,2016-08-11,1.00651580504429,7
300291,3,2016-08-25,1.00655068819462,7
2100,3,2016-08-24,1.0065933098018,7
600369,3,2016-08-30,1.00668375976503,7
600054,3,2016-08-25,1.0068370769185602,7
2422,3,2016-08-26,1.00697184270833,7
300467,3,2016-08-16,1.0070178840369899,7
600724,3,2016-08-23,1.00702938529963,7
600012,3,2016-08-22,1.00703486535601,7
600460,3,2016-08-23,1.00713162583928,7
600851,3,2016-08-23,1.007143202079,7
783,3,2016-08-10,1.00727000025181,7
2612,3,2016-08-16,1.00727760157038,7
603678,3,2016-08-23,1.0072890689792,7
600758,3,2016-08-30,1.00743783216639,7
601777,3,2016-04-22,1.00747,7
600973,3,2016-08-31,1.0074822353681199,7
600016,3,2016-08-30,1.00754233197735,7
603288,3,2016-08-16,1.00762669835934,7
600979,3,2016-08-19,1.00774556279952,7
600310,3,2016-08-18,1.00790660232583,7
300039,3,2016-08-08,1.00790963138957,7
600618,3,2016-08-30,1.0079711339036401,7
600976,3,2016-08-23,1.0079765255562398,7
2625,3,2016-08-25,1.00806543662188,7
600376,3,2016-08-25,1.00806630564166,7
600622,3,2016-08-31,1.00810449822415,7
600699,3,2016-08-16,1.00813809364859,7
514,3,2016-08-15,1.0081871516710201,7
875,3,2016-08-26,1.0082636774011802,7
597,3,2016-08-30,1.00829025918711,7
600965,3,2016-08-26,1.0084327956844201,7
532,3,2016-08-30,1.00847949465643,7
601766,3,2016-08-23,1.0085828743032401,7
726,3,2016-08-31,1.00859768606384,7
600744,3,2016-08-30,1.00863600345472,7
2433,3,2016-08-31,1.00872089581215,7
2404,3,2016-08-24,1.00875945884126,7
600966,3,2016-08-23,1.00877165077694,7
600267,3,2016-08-16,1.00884650520418,7
898,3,2016-08-30,1.00884990357433,7
2391,3,2016-08-24,1.0088602646166,7
2368,3,2016-08-30,1.00898072896658,7
2444,3,2016-08-10,1.0090336137292901,7
600986,3,2016-08-30,1.00906817235855,7
2473,3,2016-08-26,1.00913893000036,7
600096,3,2016-08-26,1.0091830851787902,7
600822,3,2016-08-31,1.00927221188265,7
2463,3,2016-08-23,1.00927638164734,7
601038,3,2016-08-26,1.00928809667829,7
2407,3,2016-08-18,1.0093426237482401,7
600883,3,2016-08-31,1.00942658708188,7
300314,3,2016-08-10,1.00951980928561,7
600644,3,2016-08-24,1.00955805059892,7
880,3,2016-08-31,1.00958688075887,7
2272,3,2016-08-24,1.009615894401,7
600128,3,2016-08-31,1.0097094960508102,7
600505,3,2016-08-24,1.0097284311527701,7
603066,3,2016-08-26,1.00977267193507,7
719,3,2016-08-26,1.00984729289298,7
300286,3,2016-08-26,1.0099054757707,7
601231,3,2016-08-25,1.0099362451867802,7
2354,3,2016-08-31,1.00999937131913,7
600868,3,2016-08-23,1.01008079870213,7
2552,3,2016-08-31,1.0101904177709,7
300383,3,2016-08-03,1.01029364280713,7
600403,3,2016-08-31,1.01030826158458,7
603026,3,2016-08-26,1.0105483938784499,7
600084,3,2016-04-22,1.010557972263,7
601258,3,2016-08-30,1.01067795817692,7
2584,3,2016-08-19,1.01070152373959,7
300408,3,2016-08-26,1.01081044124698,7
2009,3,2016-08-16,1.01086255283387,7
2474,3,2016-08-19,1.01097873894566,7
2742,3,2016-08-18,1.01101082009957,7
300121,3,2016-08-26,1.01104595221019,7
600252,3,2016-08-23,1.01111154785825,7
826,3,2016-08-16,1.01112916988262,7
601126,3,2016-08-30,1.01124835587477,7
544,3,2016-04-27,1.01128314300741,7
895,3,2016-08-17,1.0113059966661,7
2400,3,2016-08-08,1.01140762403699,8
600179,3,2016-08-31,1.01158373574772,8
300363,3,2016-08-24,1.01173920447406,8
600080,3,2016-08-18,1.01178272692218,8
425,3,2016-08-12,1.01184714973358,8
2104,3,2016-08-29,1.0118845927923399,8
2410,3,2016-08-25,1.011889973227,8
600023,3,2016-08-16,1.01197333019153,8
603333,3,2016-08-30,1.0119995749288,8
2018,3,2016-08-19,1.01235170606341,8
601601,3,2016-08-29,1.01250116927322,8
300240,3,2016-08-09,1.01251731176566,8
600258,3,2016-08-31,1.01258176124433,8
600552,3,2016-08-26,1.01260325000419,8
300123,3,2016-08-26,1.01262738789902,8
2036,3,2016-08-23,1.0127006228184399,8
2650,3,2016-04-22,1.012712,8
600420,3,2016-08-31,1.01286305398916,8
2558,3,2016-04-29,1.0129867966964798,8
600260,3,2016-08-10,1.01313707654514,8
2359,3,2016-08-10,1.01315819911221,8
603023,3,2016-08-30,1.01324467608453,8
300412,3,2016-08-25,1.01357523650551,8
920,3,2016-08-25,1.01378160747756,8
2043,3,2016-08-23,1.01388911054904,8
300265,3,2016-08-10,1.01394649851517,8
300322,3,2016-08-26,1.0140073677147199,8
2565,3,2016-08-26,1.01405998344867,8
601113,3,2016-08-26,1.0141613575584,8
892,3,2016-07-22,1.0141940389325501,8
300112,3,2016-08-23,1.01425685080211,8
603606,3,2016-08-04,1.01434905496463,8
600298,3,2016-08-15,1.01447786061628,8
300330,3,2016-08-19,1.0145051202150601,8
2396,3,2016-08-26,1.0145066977121402,8
300392,3,2016-08-15,1.0145922284961,8
600063,3,2016-08-10,1.0150659621340201,8
2206,3,2016-08-24,1.01507984164904,8
2437,3,2016-08-29,1.01519181107893,8
2652,3,2016-08-18,1.01528590337126,8
702,3,2016-08-26,1.01533458021803,8
600816,3,2016-08-26,1.0153450204960799,8
300195,3,2016-08-26,1.01544929640845,8
837,3,2016-08-30,1.0155129915558299,8
600203,3,2016-08-24,1.01552373927479,8
2787,3,2016-08-24,1.01566847589797,8
601929,3,2016-08-19,1.01574721885485,8
2760,3,2016-08-31,1.01602479231928,8
2243,3,2016-08-18,1.01609107117668,8
768,3,2016-08-23,1.0162648140602701,8
2124,3,2016-08-22,1.0164935071579901,8
300148,3,2016-08-23,1.01652817948062,8
2597,3,2016-08-18,1.0167060353882,8
601339,3,2016-08-09,1.01681987479788,8
36,3,2016-08-31,1.01698677186104,8
600884,3,2016-08-16,1.01710406756399,8
631,3,2016-08-17,1.01716949936859,8
2123,3,2016-08-22,1.0174303018903699,8
811,3,2016-08-26,1.01752965794999,8
600192,3,2016-08-12,1.01754691313955,8
300105,3,2016-08-10,1.01761400119921,8
603318,3,2016-08-24,1.0176633769599102,8
300161,3,2016-07-26,1.0176757242485501,8
600217,3,2016-08-30,1.01785632407061,8
600269,3,2016-08-09,1.01786160589498,8
687,3,2016-08-17,1.01819025242636,8
300394,3,2016-08-10,1.0182560338819,8
600737,3,2016-08-23,1.01868230749122,8
600804,3,2016-08-18,1.01870906907502,8
300425,3,2016-08-24,1.01878912816959,8
99,3,2016-08-23,1.01884058399084,8
601177,3,2016-08-24,1.01886880541719,8
300196,3,2016-08-26,1.01888995099942,8
600137,3,2016-08-30,1.01916003085914,8
2438,3,2016-08-16,1.01931298762673,8
300213,3,2016-08-09,1.0193347013741298,8
603729,3,2016-08-30,1.01941893552365,8
600335,3,2016-04-14,1.01947776614781,8
819,3,2016-08-30,1.01948010908124,8
2284,3,2016-08-25,1.01960718470082,8
600257,3,2016-08-30,1.01978947941807,8
995,3,2016-08-26,1.01990115333267,8
600226,3,2016-08-30,1.01995577033928,8
703,3,2016-08-25,1.02010607882439,8
600526,3,2016-08-30,1.02019476104017,8
626,3,2016-08-31,1.02040765568946,8
708,3,2016-08-11,1.0204436634428,8
300393,3,2016-08-12,1.0207205452324801,8
70,3,2016-08-23,1.0207526225385402,8
300498,3,2016-08-26,1.0210333447659699,8
300201,3,2016-08-30,1.02121756947493,8
600992,3,2016-08-19,1.02136253139256,8
759,3,2016-08-24,1.02136303558597,8
2158,3,2016-08-23,1.02155208604532,8
2213,3,2016-08-16,1.02200097899586,8
2372,3,2016-08-10,1.02206023078471,8
300178,3,2016-08-24,1.02208259658309,8
300034,3,2016-08-22,1.02213402098591,8
551,3,2016-08-30,1.0221760382302298,8
600387,3,2016-08-10,1.02219817844292,8
600823,3,2016-08-24,1.02233812516621,8
705,3,2016-07-19,1.0225433802633102,8
2341,3,2016-08-24,1.02254858708774,8
2069,3,2016-08-26,1.02270290418555,8
600366,3,2016-08-31,1.02293872769567,8
600243,3,2016-08-23,1.02294773065816,8
600172,3,2016-08-10,1.02297671491922,8
300455,3,2016-08-25,1.02298354072484,8
2148,3,2016-08-23,1.02300664637775,8
300317,3,2016-08-12,1.02307716962106,8
600493,3,2016-08-30,1.02311258666637,8
2542,3,2016-08-09,1.02319093641511,8
2475,3,2016-08-10,1.0233601138681998,8
2765,3,2016-08-30,1.02343485874131,8
2728,3,2016-08-23,1.02346016470334,8
2634,3,2016-08-24,1.02348235571057,8
603806,3,2016-08-18,1.0236076100292701,8
2150,3,2016-08-18,1.02372728575934,8
600821,3,2016-04-27,1.0238357513451302,8
418,3,2016-08-10,1.02389227885788,8
600195,3,2016-08-30,1.02412439626789,8
2102,3,2016-08-31,1.02418459778793,8
2105,3,2016-08-18,1.02435413621058,8
815,3,2016-08-31,1.0244993411335899,8
2013,3,2016-08-12,1.0245994902368598,8
560,3,2016-08-26,1.02471681770655,8
300285,3,2016-08-23,1.02491321153743,8
600833,3,2016-08-31,1.02493257809235,8
600015,3,2016-08-11,1.02497922060503,8
2572,3,2016-08-09,1.02518422987997,8
2209,3,2016-08-10,1.0255052967140201,8
2193,3,2016-08-23,1.02553117929834,8
2056,3,2016-08-26,1.02567374361779,8
300426,3,2016-08-26,1.02571312660906,8
600879,3,2016-08-31,1.02571878737688,8
600561,3,2016-08-10,1.02572638340651,8
2503,3,2016-08-09,1.02580157999226,8
600068,3,2016-08-31,1.02595688923824,8
600485,3,2016-08-25,1.02599542037756,8
2398,3,2016-08-09,1.02602467236726,8
829,3,2016-08-31,1.0261812054704,8
2186,3,2016-08-09,1.0262283119339999,8
300433,3,2016-08-26,1.02648738402623,8
603006,3,2016-08-19,1.02665688947271,8
2534,3,2016-08-16,1.02674953917686,8
600400,3,2016-08-25,1.02686670387909,8
2518,3,2016-08-19,1.02698408543254,9
419,3,2016-08-19,1.02722464424266,9
601318,3,2016-08-18,1.02741919046007,9
2782,3,2016-08-16,1.02759551174075,9
2495,3,2016-08-25,1.02787091820987,9
600743,3,2016-08-17,1.02797991036526,9
603600,3,2016-08-26,1.02799675585686,9
2230,3,2016-08-09,1.0280161043853,9
429,3,2016-08-23,1.02814820926005,9
603126,3,2016-08-29,1.02831921536983,9
600091,3,2016-08-30,1.02832796182701,9
600419,3,2016-08-24,1.02833998783463,9
600114,3,2016-08-05,1.02889915412,9
601996,3,2016-08-31,1.02891634212697,9
2501,3,2016-08-29,1.0289862400910899,9
300395,3,2016-07-28,1.02918836455779,9
2424,3,2016-08-19,1.0293840742526899,9
680,3,2016-04-27,1.0294125737434399,9
300244,3,2016-08-16,1.02943378260394,9
2589,3,2016-08-30,1.02976822330392,9
300065,3,2016-08-19,1.02977634618809,9
600338,3,2016-07-19,1.02979786735534,9
600963,3,2016-08-10,1.03012752081899,9
300172,3,2016-08-09,1.0302287531509302,9
