"","permno","pilu","date","cumret"
"6922",2634,8,2017-10-23,0.950261995835554
"6923",2634,9,2018-04-19,0.998694666785529
"6924",2634,10,2018-04-27,0.954992780421437
"6925",2634,11,2018-08-28,1.00889454044159
"6926",2634,12,2018-10-24,1.04294962071235
"6927",2635,1,2016-03-31,1.04073911218956
"6928",2635,2,2016-04-26,0.947940034140105
"6929",2635,3,2016-08-25,0.851329572181586
"6930",2635,4,2016-10-25,1.03941646751685
"6931",2635,5,2017-03-22,1.05467047122102
"6932",2635,6,2017-04-25,0.971793999323399
"6933",2635,7,2017-08-25,0.944957291279991
"6934",2635,8,2017-10-27,1.01932312585513
"6935",2635,9,2018-04-12,0.898804905369454
"6936",2635,10,2018-04-26,0.916518704723515
"6937",2635,12,2018-10-30,1.07681366205957
"6938",2637,1,2016-03-22,1.17125611338276
"6939",2637,2,2016-04-28,1.03026273285828
"6940",2637,3,2016-08-24,1.06827255452593
"6941",2637,4,2016-10-25,1.00572849362323
"6942",2637,5,2017-04-20,0.996593
"6943",2637,6,2017-04-28,0.966255
"6944",2637,7,2017-08-25,0.959340177207913
"6945",2637,8,2017-10-23,0.957446735612891
"6946",2637,9,2018-04-20,1.006536
"6947",2637,10,2018-04-27,1.007964
"6948",2637,11,2018-08-24,0.902925219146913
"6949",2637,12,2018-10-24,0.907248703770252
"6950",2637,19,2018-04-27,1.01647955918581
"6951",2642,1,2016-03-31,0.975096299112427
"6952",2642,2,2016-04-29,0.986490770351581
"6953",2642,3,2016-08-24,0.970830261523648
"6954",2642,7,2017-08-18,1.01811389182592
"6955",2642,8,2017-10-24,0.953475550003701
"6956",2642,9,2018-04-20,0.992105
"6957",2642,10,2018-04-27,0.984197
"6958",2642,11,2018-08-16,1.01708235985278
"6959",2642,12,2018-10-26,1.00949309433088
"6960",2642,19,2018-04-27,0.807924702340722
"6961",2643,1,2016-02-04,1.07627835928911
"6962",2643,2,2016-04-28,1.09461142688134
"6963",2643,3,2016-08-19,0.958210147766791
"6964",2643,4,2016-10-26,0.940587496951738
"6965",2643,5,2017-02-28,1.01220179460355
"6966",2643,6,2017-04-27,1.05271680625312
"6967",2643,7,2017-08-17,1.07987808366114
"6968",2643,8,2017-10-26,1.03384792366182
"6969",2643,9,2018-03-29,0.990032109159094
"6970",2643,10,2018-04-26,0.862741732376968
"6971",2643,11,2018-08-17,1.10311186300096
"6972",2643,12,2018-10-30,0.99055154727841
"6973",2644,1,2016-03-17,1.02771314074742
"6974",2644,4,2016-10-26,1.04973001103949
"6975",2644,5,2017-03-17,1.00890568391105
"6976",2644,6,2017-04-21,0.975069576161087
"6977",2644,7,2017-07-26,0.998879985660075
"6978",2644,9,2018-02-13,1.09444123797607
"6979",2644,10,2018-04-25,0.963427394708672
"6980",2644,12,2018-10-24,0.991887926637217
"6981",2645,1,2016-04-19,1.021413201198
"6982",2645,2,2016-04-27,1.05428243204975
"6983",2645,3,2016-08-18,1.03345362637601
"6984",2645,4,2016-10-26,0.943180547278911
"6985",2645,5,2017-03-21,0.925276242283555
"6986",2645,6,2017-04-25,0.831766451684366
"6987",2645,7,2017-08-08,1.09123682501314
"6988",2645,8,2017-10-20,1.06887765550391
"6989",2645,9,2018-04-18,1.015165
"6990",2645,10,2018-04-25,1.043886
"6991",2645,11,2018-08-29,0.990579344282092
"6992",2645,12,2018-10-24,0.859705109698223
"6993",2645,19,2018-04-25,0.939763264932764
"6994",2649,1,2016-03-16,0.962249945033374
"6995",2649,2,2016-04-27,0.926774308224166
"6996",2649,3,2016-07-29,0.917786825017115
"6997",2649,5,2017-03-23,1.07711686959558
"6998",2649,6,2017-04-25,0.901212422297378
"6999",2649,7,2017-08-24,1.02046714959611
"7000",2649,8,2017-10-24,1.01408582050578
"7001",2649,9,2018-03-12,1.04307437136728
"7002",2649,10,2018-04-26,0.970836295675672
"7003",2649,11,2018-08-29,0.990368512169906
"7004",2649,12,2018-10-25,1.04180041602629
"7005",2650,1,2016-04-21,1.07390226791463
"7006",2650,2,2016-04-29,0.980474573165098
"7007",2650,3,2016-04-22,1.012712
"7008",2650,8,2017-10-20,0.987539831635498
"7009",2650,12,2018-10-24,0.922451774778775
"7010",2651,2,2016-04-28,1.01065029504902
"7011",2651,3,2016-08-25,0.975125330074887
"7012",2651,4,2016-10-26,0.984227832302481
"7013",2651,5,2017-04-27,0.899217763957898
"7014",2651,8,2017-10-25,0.982399319004921
"7015",2651,9,2018-04-19,0.978456
"7016",2651,10,2018-04-27,0.978663
"7017",2651,11,2018-08-21,0.982435843042263
"7018",2651,12,2018-10-26,0.992250502913174
"7019",2651,19,2018-04-26,1.02708633323256
"7020",2652,2,2016-04-22,1.209983474934
"7021",2652,3,2016-08-18,1.01528590337126
"7022",2652,4,2016-10-21,0.966181676602653
"7023",2652,7,2017-08-18,0.991815326193393
"7024",2652,8,2017-10-20,1.37215552849694
"7025",2652,9,2018-04-18,0.998534
"7026",2652,10,2018-04-25,0.992647
"7027",2652,11,2018-08-24,0.960067593798697
"7028",2652,19,2018-04-25,0.971451854997324
"7029",2653,1,2016-03-16,0.941146217918799
"7030",2653,2,2016-04-15,1.01568444620282
"7031",2653,3,2016-07-26,0.981751533021415
"7032",2653,4,2016-10-25,1.04381208049834
"7033",2653,5,2017-04-27,0.993491275706263
"7034",2653,7,2017-08-16,1.00184463660051
"7035",2653,9,2018-04-03,1.013115
"7036",2653,10,2018-04-12,1.011373
"7037",2653,11,2018-08-21,0.950958600914669
"7038",2653,12,2018-10-26,1.07336846047684
"7039",2653,19,2018-04-12,0.997133291507681
"7040",2654,2,2016-04-22,0.929300113931278
"7041",2654,4,2016-10-28,0.95147530866003
"7042",2654,5,2017-04-18,0.942090301747692
"7043",2654,6,2017-04-26,0.913109543102147
"7044",2654,8,2017-10-27,1.00570075863875
"7045",2654,11,2018-08-14,1.01185321766037
"7046",2654,12,2018-10-30,1.03350868718304
"7047",2655,1,2016-02-29,0.80829708578179
"7048",2655,2,2016-04-22,0.87371051202552
"7049",2655,3,2016-07-27,0.99071878008565
"7050",2655,5,2017-03-07,1.07952812211142
"7051",2655,6,2017-04-25,0.897436554373617
"7052",2655,7,2017-08-23,0.965041911318601
"7053",2655,8,2017-10-30,0.956571224310143
"7054",2655,9,2018-04-18,0.982301776707471
"7055",2655,10,2018-04-27,0.946722696550685
"7056",2655,11,2018-08-20,0.97935714268987
"7057",2655,12,2018-10-23,1.06347300315796
"7058",2658,1,2016-03-10,0.948545660335687
"7059",2658,2,2016-04-26,0.96083125708281
"7060",2658,3,2016-08-22,1.00571401381581
"7061",2658,4,2016-10-27,1.00436174891998
"7062",2658,5,2017-03-15,0.970378583573098
"7063",2658,6,2017-04-27,0.95297908941082
"7064",2658,8,2017-10-24,0.979221120901696
"7065",2658,9,2018-03-28,0.987155049414898
"7066",2658,10,2018-04-25,0.969929686113731
"7067",2658,12,2018-10-25,1.00111801339326
"7068",2662,2,2016-04-26,0.927283581142703
"7069",2662,3,2016-08-18,1.03438483964827
"7070",2662,5,2017-03-08,1.04062704241046
"7071",2662,6,2017-04-28,0.985169546621717
"7072",2662,8,2017-10-24,0.905819933922782
"7073",2662,11,2018-08-21,1.14400437306035
"7074",2662,12,2018-10-25,1.02649961628196
"7075",2663,1,2016-04-20,1.03814260198113
"7076",2663,4,2016-10-31,0.943203134338429
"7077",2663,8,2017-10-30,0.987109736106193
"7078",2663,9,2018-04-23,0.959446951583934
"7079",2663,11,2018-08-27,0.99280931720442
"7080",2663,12,2018-10-30,1.03020066908068
"7081",2665,1,2016-03-31,1.08276850411783
"7082",2665,2,2016-04-29,1.00921787556162
"7083",2665,3,2016-08-23,1.05043934978674
"7084",2665,4,2016-10-25,0.988604345582712
"7085",2665,5,2017-04-20,0.943195
"7086",2665,6,2017-04-28,1.019868
"7087",2665,7,2017-08-22,1.01832316100108
"7088",2665,8,2017-10-25,0.993670811034521
"7089",2665,11,2017-04-27,0.956849449708124
"7090",2668,1,2016-04-20,0.990657165366371
"7091",2668,2,2016-04-28,0.952142029974319
"7092",2668,4,2016-10-28,0.992998209934326
"7093",2668,5,2017-03-15,0.992076793464218
"7094",2668,6,2017-04-28,1.0016385587101
"7095",2668,8,2017-10-20,1.0378977086586
"7096",2668,9,2018-04-13,0.981989
"7097",2668,10,2018-04-23,0.939914
"7098",2668,12,2018-10-31,0.71773535889308
"7099",2668,19,2018-04-20,0.948210116639526
"7100",2672,1,2016-03-25,1.00525793026846
"7101",2672,2,2016-04-20,0.990525147553889
"7102",2672,3,2016-08-25,0.949354807918797
"7103",2672,4,2016-10-31,0.954717499160783
"7104",2672,5,2017-03-30,0.996550479178088
"7105",2672,6,2017-04-28,1.01366494940558
"7106",2672,7,2017-08-21,1.04726951194233
"7107",2672,8,2017-10-30,0.955831221544632
"7108",2672,9,2018-03-30,1.04925352684743
"7109",2672,10,2018-04-26,0.969176441433547
"7110",2672,11,2018-08-22,0.886155046892639
"7111",2672,12,2018-10-25,1.07900662407305
"7112",2674,1,2016-02-23,1.01820995922808
"7113",2674,2,2016-04-26,0.979701499050267
"7114",2674,3,2016-07-26,1.05873231315378
"7115",2674,4,2016-10-25,0.971728862618334
"7116",2674,5,2017-03-28,0.980115376161632
"7117",2674,6,2017-04-27,0.939972072240844
"7118",2674,7,2017-08-22,1.07088603594161
"7119",2674,8,2017-10-24,0.987603399802556
"7120",2674,9,2018-03-27,0.982407128056139
"7121",2674,10,2018-04-24,0.978038742890968
"7122",2674,11,2018-08-28,0.98401839540033
"7123",2674,12,2018-10-30,1.0792968353481
"7124",2675,3,2016-07-28,0.951594659372811
"7125",2675,4,2016-10-27,1.0901904468042
"7126",2675,7,2017-08-10,1.03206682501951
"7127",2675,9,2018-04-18,0.999183
"7128",2675,10,2018-04-25,1.038651
"7129",2675,19,2018-04-25,1.01296183054235
"7130",2682,3,2016-08-18,0.970732226003422
"7131",2682,4,2016-10-21,0.943018511136319
"7132",2682,5,2017-04-20,0.8791210550704
"7133",2682,7,2017-08-18,1.0662172089484
"7134",2682,9,2018-04-16,0.991328
"7135",2682,10,2018-04-24,0.989524783764
"7136",2682,11,2018-08-21,0.955724161695391
"7137",2682,12,2018-10-24,1.00434308500159
"7138",2682,19,2018-04-20,1.03343741884062
"7139",2683,3,2016-08-26,1.03156737033532
"7140",2683,5,2017-03-10,1.00400762163438
"7141",2683,7,2017-08-24,1.02986750152234
"7142",2683,8,2017-10-25,1.01524941250978
"7143",2683,9,2018-04-10,1.14038429619534
"7144",2683,11,2018-08-21,1.00222474360123
"7145",2683,12,2018-10-24,0.97261773558464
"7146",2684,3,2016-08-29,0.970861853216142
"7147",2684,4,2016-10-24,0.978666019599717
"7148",2684,9,2018-04-27,0.955712417874371
"7149",2684,11,2018-08-28,0.909330935073792
"7150",2684,12,2018-10-24,0.956850139693088
"7151",2686,1,2016-04-12,1.01949363491419
"7152",2686,3,2016-07-29,0.884489005556254
"7153",2686,4,2016-10-19,1.05153049561267
"7154",2686,5,2017-03-16,0.997468276726856
"7155",2686,6,2017-04-11,1.02259180643182
"7156",2686,7,2017-08-02,1.07841580234589
"7157",2686,8,2017-10-27,1.02479397777824
"7158",2686,9,2018-04-27,0.984116758215874
"7159",2686,11,2018-08-28,0.975034141643724
"7160",2686,12,2018-10-30,1.01322689770151
"7161",2687,1,2016-03-29,0.976154630309058
"7162",2687,3,2016-08-25,0.989547639762505
"7163",2687,4,2016-10-27,0.972961834010234
"7164",2687,5,2017-04-18,0.948292604661213
"7165",2687,6,2017-04-26,0.920080119149081
"7166",2687,7,2017-08-23,1.00980373800757
"7167",2687,8,2017-10-26,0.999999961113171
"7168",2687,9,2018-04-13,1.00451162841704
"7169",2687,10,2018-04-23,0.974494426550291
"7170",2687,11,2018-08-27,0.934276726259848
"7171",2687,12,2018-10-24,1.29116286867155
"7172",2687,19,2018-04-18,1.01696361352142
"7173",2688,1,2016-04-15,1.15344804970299
"7174",2688,2,2016-04-25,0.898777237169534
"7175",2688,3,2016-08-16,1.08812755469651
"7176",2688,4,2016-10-26,0.953692412227227
"7177",2688,5,2017-04-18,1.07336772537828
"7178",2688,6,2017-04-26,0.8926901818944
"7179",2688,7,2017-08-25,0.970286879182335
"7180",2688,8,2017-10-20,0.954198265421128
"7181",2688,9,2018-03-15,0.975181684915464
"7182",2688,10,2018-04-23,0.926359299291302
"7183",2688,11,2018-08-15,1.00753205696948
"7184",2688,12,2018-10-22,0.988720977061568
"7185",2689,1,2016-04-21,0.9528420586072
"7186",2689,2,2016-04-29,0.989220914456984
"7187",2689,3,2016-08-29,1.03112112752083
"7188",2689,4,2016-10-27,0.984922761312171
"7189",2689,6,2017-04-25,0.870945103180995
"7190",2689,7,2017-08-24,1.00618290159663
"7191",2689,8,2017-10-26,0.987615519742785
"7192",2689,9,2018-04-16,0.977936161975357
"7193",2689,10,2018-04-24,1.00134887039544
"7194",2689,11,2018-08-23,0.978632563804278
"7195",2689,19,2018-04-19,0.980361849047432
"7196",2690,1,2016-04-08,0.992893874312086
"7197",2690,2,2016-04-26,0.940900505656327
"7198",2690,3,2016-08-25,0.963414650799213
"7199",2690,4,2016-10-26,0.966304533764813
"7200",2690,5,2017-04-07,1.04000625941919
"7201",2690,6,2017-04-26,1.04378814359422
"7202",2690,7,2017-08-25,1.01527568021719
"7203",2690,8,2017-10-26,1.00219814863477
"7204",2690,9,2018-04-11,1.03873913832399
"7205",2690,10,2018-04-26,0.912241010953814
"7206",2690,11,2018-08-24,0.989557660556596
"7207",2690,12,2018-10-25,1.05941226488949
"7208",2691,3,2016-08-12,0.961753058278433
"7209",2691,6,2017-04-28,0.931634399089868
"7210",2691,7,2017-08-28,0.995584388077844
"7211",2691,8,2017-10-31,0.989896485727436
"7212",2691,9,2018-04-11,1.051897
"7213",2691,10,2018-04-18,1.003448
"7214",2691,12,2018-10-24,1.02512736655059
"7215",2691,19,2018-04-18,0.984615718421886
"7216",2692,1,2016-04-21,0.944118666870828
"7217",2692,2,2016-04-29,0.989887069929054
"7218",2692,3,2016-04-22,1.005082
"7219",2692,7,2017-08-24,0.998938585333875
"7220",2692,8,2017-10-27,1.03285308202913
"7221",2692,11,2018-08-27,0.931141695902644
"7222",2692,12,2018-10-30,0.988075269467081
"7223",2693,1,2016-04-18,1.03790258557061
"7224",2693,2,2016-04-26,0.971671247696838
"7225",2693,3,2016-08-15,0.923201408822592
"7226",2693,4,2016-10-21,0.989591051649288
"7227",2693,5,2017-04-20,0.938444891551156
"7228",2693,6,2017-04-28,1.00214978879567
"7229",2693,7,2017-08-28,0.983194058294893
"7230",2693,8,2017-10-23,0.982018452859266
"7231",2693,9,2018-04-19,0.98115
"7232",2693,10,2018-04-27,1.014241
"7233",2693,11,2018-08-29,0.9943264818806
"7234",2693,12,2018-10-26,1.01518540386569
"7235",2693,19,2018-04-26,0.942382564345026
"7236",2694,5,2017-03-22,0.999730003666643
"7237",2694,6,2017-04-24,1.0097244079338
"7238",2694,12,2018-10-26,1.02081223746037
"7239",2695,1,2016-03-11,0.934208235514141
"7240",2695,3,2016-08-24,1.07274085193746
"7241",2695,4,2016-10-27,1.5301318638765
"7242",2695,5,2017-03-09,0.981662346464979
"7243",2695,6,2017-04-27,0.920047623621895
"7244",2695,7,2017-08-22,1.07888716474064
"7245",2695,8,2017-10-24,0.988813356449577
"7246",2695,9,2018-03-28,0.988135017847505
"7247",2695,11,2018-08-27,1.01506222407627
"7248",2697,1,2016-02-18,1.01382308283005
"7249",2697,2,2016-04-20,1.35129905638081
"7250",2697,3,2016-08-26,0.963210648672492
"7251",2697,4,2016-10-21,0.985031920086713
"7252",2697,5,2017-03-17,0.978589542799547
"7253",2697,6,2017-04-21,0.94014618222797
"7254",2697,7,2017-07-26,1.03032345235115
"7255",2697,8,2017-10-19,1.04575222775324
"7256",2697,9,2018-04-19,0.988148
"7257",2697,10,2018-04-26,0.993333
"7258",2697,12,2018-10-19,1.0564558612014
"7259",2697,19,2018-04-26,0.985771264754524
"7260",2698,1,2016-04-20,0.92653402385518
"7261",2698,2,2016-04-28,0.988266783425161
"7262",2698,3,2016-08-24,0.97343796768095
"7263",2698,4,2016-10-28,1.0085782860505
"7264",2698,5,2017-04-20,0.959677882171554
"7265",2698,6,2017-04-28,1.01381514574783
"7266",2698,7,2017-08-29,0.974409623864329
"7267",2698,8,2017-10-27,0.953451726432075
"7268",2698,11,2018-08-29,1.00380556066426
"7269",2698,12,2018-10-30,1.01709345545575
"7270",2699,2,2016-04-27,0.949963891215258
"7271",2699,5,2017-03-02,0.985318569189785
"7272",2699,7,2017-08-24,1.07158697764728
"7273",2699,11,2018-08-28,0.977095796988339
"7274",2700,1,2016-03-25,1.06161168443424
"7275",2700,4,2016-10-27,0.987592435373952
"7276",2700,6,2017-04-27,0.977353216017519
"7277",2700,7,2017-08-23,0.997236484738648
"7278",2700,9,2018-03-30,0.93052999805548
"7279",2700,10,2018-04-24,1.00606714478918
"7280",2700,11,2018-08-17,0.771950028247231
"7281",2700,12,2018-10-23,1.00150472023615
"7282",2701,1,2016-03-31,1.02638683692781
"7283",2701,2,2016-04-29,1.04917377253159
"7284",2701,3,2016-08-26,1.03919467846374
"7285",2701,4,2016-10-27,0.990071836534404
"7286",2701,5,2017-04-21,1.016373
"7287",2701,6,2017-04-28,0.939474
"7288",2701,8,2017-10-27,1.03317547959127
"7289",2701,9,2018-04-20,0.995965
"7290",2701,10,2018-04-27,1.038462
"7291",2701,11,2018-08-30,0.881443031108841
"7292",2701,12,2018-10-30,0.978408375337609
"7293",2701,19,2018-04-27,0.999079232387267
"7294",2702,1,2016-04-21,1.00428897764416
"7295",2702,3,2016-08-19,1.00192029397391
"7296",2702,4,2016-10-28,1.01855249380264
"7297",2702,6,2017-04-26,0.870516885782065
"7298",2702,8,2017-10-23,0.961755877718035
"7299",2702,9,2018-04-13,0.974375950094017
"7300",2702,10,2018-04-24,0.9797475174822
"7301",2702,11,2018-07-31,1.03076474911779
"7302",2702,12,2018-10-25,1.01795179957534
"7303",2703,4,2016-10-24,1.07412904935919
"7304",2703,5,2017-03-27,1.03832318028928
"7305",2703,6,2017-04-26,0.922451433915082
"7306",2703,7,2017-08-21,1.02164565290065
"7307",2703,8,2017-10-23,0.959869422518174
"7308",2703,9,2018-03-26,0.913648652551008
"7309",2703,10,2018-04-23,0.89300669727706
"7310",2703,11,2018-08-20,0.949592255038574
"7311",2703,12,2018-10-29,1.05744492124165
"7312",2708,1,2016-04-18,0.986894352266349
"7313",2708,2,2016-04-26,0.953929556159667
"7314",2708,3,2016-08-26,1.14913222599941
"7315",2708,4,2016-10-21,1.03919560195007
"7316",2708,5,2017-04-18,0.993939
"7317",2708,6,2017-04-25,1.001949
"7318",2708,7,2017-08-22,0.985376171790775
"7319",2708,8,2017-10-23,0.936052321379656
"7320",2708,9,2018-04-16,0.982696
"7321",2708,10,2018-04-23,1.005525
"7322",2708,11,2018-08-21,0.888219680961583
"7323",2708,12,2018-10-23,0.987363005580717
"7324",2708,19,2018-04-23,0.967628216382956
"7325",2709,1,2016-04-12,1.12026893921889
"7326",2709,2,2016-04-26,0.952761545712534
"7327",2709,3,2016-08-23,0.984062000539925
"7328",2709,4,2016-10-26,0.992516302894167
"7329",2709,5,2017-04-11,1.04236283957595
"7330",2709,7,2017-08-22,0.963763912676897
"7331",2709,8,2017-10-26,1.00064552569387
"7332",2709,9,2018-04-19,1.01206996960308
"7333",2709,10,2018-04-27,0.932980755415614
"7334",2709,11,2018-08-21,0.972042516511869
"7335",2709,12,2018-10-30,1.0279062562536
"7336",2709,19,2018-04-24,0.981798466905666
"7337",2716,1,2016-03-25,0.912044858415556
"7338",2716,2,2016-04-28,0.966241752169548
"7339",2716,4,2016-10-27,0.984407457294135
"7340",2716,5,2017-04-21,1.008889
"7341",2716,6,2017-04-28,1.025014
"7342",2716,7,2017-08-25,0.948514068205668
"7343",2716,8,2017-10-26,1.01284122211555
"7344",2716,10,2018-04-26,0.884762944059435
"7345",2716,11,2017-04-28,0.932846946548836
"7346",2716,12,2018-10-31,1.07033997290858
"7347",2717,3,2016-08-23,0.997574213474885
"7348",2717,4,2016-10-25,1.0448820237813
"7349",2717,6,2017-04-25,1.10991701822943
"7350",2717,7,2017-08-29,1.00888858447341
"7351",2717,8,2017-10-27,1.0360011325585
"7352",2717,9,2018-03-20,1.09192740959485
"7353",2717,12,2018-10-31,0.919462243784851
"7354",2718,1,2016-03-21,1.11756595061556
"7355",2718,2,2016-04-29,1.06258703213757
"7356",2718,3,2016-08-31,0.960741395598374
"7357",2718,5,2017-04-18,0.95252193097106
"7358",2718,6,2017-04-26,1.01007870682493
"7359",2718,7,2017-08-30,0.989643681321786
"7360",2718,8,2017-10-30,0.958245955553224
"7361",2718,9,2018-04-17,0.978399
"7362",2718,10,2018-04-25,0.962071
"7363",2718,11,2018-08-20,0.964200404133251
"7364",2718,12,2018-10-30,0.991439669814793
"7365",2718,19,2018-04-24,0.987139900376617
"7366",2719,1,2016-03-31,1.1026324929615
"7367",2719,2,2016-04-26,0.93341500787033
"7368",2719,3,2016-08-24,0.996885596894907
"7369",2719,4,2016-10-24,0.979599858364306
"7370",2719,5,2017-04-20,0.962654740128
"7371",2719,6,2017-04-28,0.996649190424
"7372",2719,8,2017-10-24,0.934272655582404
"7373",2719,9,2018-04-19,0.996923
"7374",2719,10,2018-04-26,1.052176
"7375",2719,11,2017-04-26,0.948807736476426
"7376",2719,19,2018-04-26,1.01118657559015
"7377",2722,1,2016-04-21,0.911601249242068
"7378",2722,2,2016-04-29,1.02937888047138
"7379",2722,3,2016-04-25,0.972500481186
"7380",2722,4,2016-10-25,1.05277707943483
"7381",2722,5,2017-04-25,0.935528347390511
"7382",2722,7,2017-08-22,1.00983593423132
"7383",2722,8,2017-10-27,1.00782212292636
"7384",2722,9,2018-04-17,0.989853297876159
"7385",2722,10,2018-04-25,0.963625029539782
"7386",2722,11,2018-08-24,0.985503278712876
"7387",2722,19,2018-04-20,0.97706568732544
"7388",2723,1,2016-04-20,0.980166543299818
"7389",2723,2,2016-04-28,1.08201721708586
"7390",2723,3,2016-08-22,1.03665136293722
"7391",2723,4,2016-10-26,0.975994081437022
"7392",2723,5,2017-03-20,1.01185839547587
"7393",2723,6,2017-04-27,0.910428377404992
"7394",2723,7,2017-08-18,1.02044474991718
"7395",2723,8,2017-10-30,1.05032431159473
"7396",2723,9,2018-04-23,0.985476080561298
"7397",2723,12,2018-10-30,1.10067206700672
"7398",2725,1,2016-03-29,0.981404954297344
"7399",2725,2,2016-04-29,1.05323378851875
"7400",2725,7,2017-08-25,0.936741683611758
"7401",2725,8,2017-10-30,0.963218026948118
"7402",2725,12,2018-10-30,1.12065267774272
"7403",2727,1,2016-02-29,0.861945255211111
"7404",2727,2,2016-04-26,0.903839517168289
"7405",2727,3,2016-08-16,0.903134460264601
"7406",2727,4,2016-10-26,0.99576195533024
"7407",2727,5,2017-02-28,1.0228626127293
"7408",2727,6,2017-04-27,0.972457224693694
"7409",2727,7,2017-08-29,0.978216394250545
"7410",2727,8,2017-10-30,1.0080921736553
"7411",2727,9,2018-04-18,1.036923
"7412",2727,10,2018-04-25,1.096481
"7413",2727,11,2018-08-28,1.04333967279129
"7414",2727,12,2018-10-23,0.952296494606392
"7415",2727,19,2018-04-25,1.05360960514923
"7416",2728,2,2016-04-28,1.00089660362285
"7417",2728,3,2016-08-23,1.02346016470334
"7418",2728,4,2016-10-25,1.04935496806005
"7419",2728,5,2017-03-28,0.84934383663198
"7420",2728,8,2017-10-26,1.03013700276359
"7421",2728,9,2018-03-21,1.00483629114218
"7422",2728,11,2018-08-09,1.00524059405082
"7423",2728,12,2018-10-16,0.96180541659587
"7424",2731,2,2016-04-28,0.992084358825436
"7425",2731,3,2016-08-24,0.993753135175008
"7426",2731,4,2016-10-27,0.989003684229939
"7427",2731,5,2017-04-18,0.927029831335931
"7428",2731,6,2017-04-26,0.976252944195683
"7429",2731,7,2017-08-11,1.04827870631802
"7430",2731,8,2017-10-20,0.942374905179203
"7431",2731,9,2018-04-04,1.08755848877692
"7432",2731,10,2018-04-26,0.917031069939525
"7433",2731,11,2018-08-22,0.995579852393933
"7434",2731,12,2018-10-25,0.980185435931847
"7435",2732,1,2016-02-04,0.998467729716713
"7436",2732,2,2016-04-27,0.982032372600274
"7437",2732,3,2016-07-29,0.939569292467415
"7438",2732,4,2016-10-28,1.01769134744407
"7439",2732,5,2017-02-28,1.00264015001328
"7440",2732,6,2017-04-12,0.949819055368219
"7441",2732,7,2017-08-08,0.979667183418858
"7442",2732,8,2017-10-27,1.0246095416931
"7443",2732,9,2018-04-18,1.03802796269571
"7444",2732,10,2018-04-27,0.926954406275873
"7445",2732,11,2018-08-30,1.00337295760675
"7446",2733,1,2016-03-29,0.969843563054965
"7447",2733,2,2016-04-27,0.982302081668426
"7448",2733,3,2016-08-25,0.994604692082613
"7449",2733,4,2016-10-25,0.95894448725872
"7450",2733,5,2017-03-31,0.949481139867571
"7451",2733,6,2017-04-28,0.945175789432361
"7452",2733,7,2017-08-18,1.00801291507393
"7453",2733,8,2017-10-20,0.897015920218939
"7454",2733,9,2018-04-18,0.99250339470789
"7455",2733,10,2018-04-26,0.996944928918284
"7456",2733,11,2018-08-17,0.989311429483527
"7457",2733,12,2018-10-24,1.03638415349035
"7458",2733,19,2018-04-20,0.935241553913
"7459",2734,1,2016-03-30,1.02555415422975
"7460",2734,2,2016-04-28,1.02827022783249
"7461",2734,3,2016-08-30,1.0458130072056
"7462",2734,4,2016-10-26,0.988300343039857
"7463",2734,5,2017-03-30,0.913049233328213
"7464",2734,6,2017-04-28,1.02525915218014
"7465",2734,7,2017-08-30,0.954270920495806
"7466",2734,8,2017-10-24,0.959853311743265
"7467",2734,9,2018-04-12,0.960482367030406
"7468",2734,11,2018-08-30,0.987584397828378
"7469",2734,12,2018-10-29,0.996120093659604
"7470",2735,5,2017-01-24,1.008482
"7471",2735,6,2017-04-25,1.027964
"7472",2735,7,2017-07-28,1.04471150182408
"7473",2735,8,2017-10-26,0.983380357086031
"7474",2735,9,2018-04-17,1.013115
"7475",2735,10,2018-04-24,0.98
"7476",2735,11,2018-08-24,0.732645181788112
"7477",2735,12,2018-10-19,1.02893136535749
"7478",2735,19,2018-04-24,0.986941006862053
"7479",2736,1,2016-04-11,1.019578
"7480",2736,2,2016-04-18,0.991796
"7481",2736,3,2016-08-29,0.96655566450377
"7482",2736,5,2017-04-17,0.981769607579636
"7483",2736,6,2017-04-25,0.979745706474486
"7484",2736,7,2017-08-28,1.03424640070352
"7485",2736,8,2017-10-27,1.00000201680641
"7486",2736,9,2018-04-17,1.002453
"7487",2736,10,2018-04-24,1.004015
"7488",2736,11,2018-08-28,0.969201285697691
"7489",2736,12,2018-10-30,1.13524082251695
"7490",2736,19,2018-04-24,0.993789791346326
"7491",2738,1,2016-04-12,1.01358306770642
"7492",2738,2,2016-04-27,0.929896571753711
"7493",2738,3,2016-08-18,0.980193258490376
"7494",2738,4,2016-10-26,1.0356434056789
"7495",2738,5,2017-04-19,0.974822890624
"7496",2738,6,2017-04-27,0.985979688144
"7497",2738,7,2017-08-17,0.923249407003427
"7498",2738,9,2018-04-03,0.964937731490269
"7499",2738,10,2018-04-23,0.795300544159049
"7500",2738,11,2018-08-22,0.899732061742328
"7501",2738,12,2018-10-24,1.04817788819895
"7502",2739,3,2016-08-30,0.965522233695706
"7503",2739,4,2016-10-28,0.994090481571726
"7504",2739,5,2017-03-31,0.989941167669791
"7505",2739,6,2017-04-28,1.03029060950708
"7506",2740,1,2016-03-07,0.982730113513713
"7507",2740,2,2016-04-27,0.925870064383703
"7508",2740,3,2016-08-26,1.00536230171565
"7509",2740,4,2016-10-27,0.997532159684047
"7510",2740,6,2017-04-28,0.949834409523041
